ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
12,2026/1/31 7:57,株式,匿名,6時間32分,0,9,9.0,0,0,0.023,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851821,男性は、ケアマネジャーになるより、証券会社員になるほうが、幸せになりますか？,0,0
13,2026/1/31 7:57,正月、年末年始,わしが男塾塾長 楽天パンダである,6時間32分,1,11,11.0,0,0,0.028,9.09,0.0,0.16,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851819,忘年会 新年会で ヒトカラする人は ナウいですか？,0,0
14,2026/1/31 7:57,郵便、宅配,meg********,6時間32分,4,37,9.2,0,1,0.094,10.81,0.01,0.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851818,郵便物の投函について質問です。 ハガキで2026年1月31日までに投函してくださいとの 指定があった場合。 近所のポストに そのポストの休日、平日の集荷時間までに投函すれば その日の消印がつきますか？...,0,0
15,2026/1/31 7:57,大学受験,ad1c90e92,6時間32分,0,11,11.0,0,0,0.028,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851817,都留文科大学の比較文化学科に受けようと思ってるんですけど英語結構苦手でもついていけますか？ 英語の授業はどういう感じでやるのか教えて欲しいです。また、私は戦争関連や宗教を学びたいんですけど授業で学べま...,0,0
16,2026/1/31 7:57,女性の病気,mil********,6時間32分,0,14,14.0,0,0,0.036,0.0,0.0,0.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851816,子宮内膜症でピル服用していたけどやめたという方いますか？ ドロエチ飲んでましたが精神的に不安定になってしまいイライラが増してしんどくなり、フリウェルに変えたところです。 フリウェルは食欲が増したり、浮...,0,0
17,2026/1/31 7:56,ギター、ベース,さっしー,6時間33分,1,39,39.0,0,0,0.099,2.56,0.04,0.23,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851815,米津玄師の心臓放映のエレキギターのタブ譜ってどこを見ればありますか？本当に好きな曲なので弾いてみたいのですがアコギなどのコード譜しか見つけられなかったです。,0,0
18,2026/1/31 7:56,自動車,猫んVR4,6時間33分,2,14,7.0,0,0,0.036,14.29,0.0,0.29,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851812,R32スカイラインGT-Rの純正シートには一部エクセーヌ使用されてますか?,0,0
19,2026/1/31 7:56,政治、社会問題,非公開ID,6時間33分,2,20,10.0,0,7,0.051,10.0,0.01,0.84,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851813,クルド人は何か問題なのでしょうか。 高市早苗政権では何か対策しているのですか,0,0
20,2026/1/31 7:56,恋愛相談、人間関係の悩み,olt********,6時間33分,2,26,13.0,0,0,0.066,7.69,0.01,0.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851811,彼氏にしたいと思ってもらえるような見た目になりたいです。 身長が163cmなんですが、服とかどういうのが良いとかありますか？普段は黒のズボンに無地の黒とか紺、白のシャツをきたり、冬は無地の白やグレーの...,0,0
21,2026/1/31 7:56,女性アイドル,kur********,6時間33分,1,21,21.0,0,0,0.053,4.76,0.01,0.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851810,乃木坂より櫻坂のほうがAKB的というかアイドルらしいことしてるなと最近思ってしまいます。運動会ですかね？ そういう往年のアイドルらしいこととかファンが楽しめることを考えてくれるし、ライブのクオリティも...,0,0
22,2026/1/31 7:56,イヌ,ID 非公開,6時間33分,0,6,6.0,0,0,0.015,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851807,犬の多発性神経根炎は、アライグマとの接触などがきっかけで、下位運動ニューロンが麻痺するのですか？,0,0
23,2026/1/31 7:56,大学受験,Hikarui,6時間33分,1,45,45.0,0,0,0.114,2.22,0.05,0.24,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851808,前期千葉大、後期埼玉大の、それぞれ理学部志望が一年宅浪をしたら、結局行ける大学はどこになると思いますか。というか、一般的には何割くらいの確率で千葉大以上の大学に行けるもんですか。 高校偏差値は60ちょ...,0,0
24,2026/1/31 7:56,マイナンバー,spr********,6時間33分,2,20,10.0,0,0,0.051,10.0,0.01,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851809,マイナンバーカードの再発行について質問です。9月に旅行先で財布ごとマイナンバーカードを失くしてしまい紛失届を出しましたが戻ってこず後日カードを利用停止して、再発行しないまま現在に至ります。 2月に顔つ...,0,0
25,2026/1/31 7:56,バンド,zaq********,6時間33分,0,9,9.0,1,0,0.023,0.0,0.0,0.28,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851806,バンドのピストルズとクラッシュ。 どんなバンドでしたか？ 同じ思想を持つ様なバンド？ ライバル？ 仲間？,0,0
26,2026/1/31 7:56,カフェ、喫茶,fasuqnxownsk,6時間34分,0,9,9.0,0,0,0.023,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851805,あっとほぉーむカフェで認定証を忘れてご帰宅した場合、ご帰宅回数はカウントされないですか？スマホには連動済みです,0,0
27,2026/1/31 7:56,大学受験,yuzuki,6時間34分,10,120,12.0,0,9,0.304,8.33,0.04,2.25,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851804,なぜ今って学歴ばかりネットでも言われてるんですか？日東駒専以下は就職終わりなど色々。普通にスポーツ強豪とかでやってきた人達はそんな気にしてないと思いますが、普通に生きてて気にするもんなんですか？ 普通...,0,0
28,2026/1/31 7:56,スロット,1150127780,6時間34分,2,28,14.0,0,0,0.071,7.14,0.01,0.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851803,なんで軍団ってイベ日に狙い台毎回当てられるの？,0,0
29,2026/1/31 7:56,バイク,wgd********,6時間34分,13,69,5.3,0,2,0.175,18.84,0.01,1.97,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851801,バイクの給油はセンタースタンド上げての作業が基本ですか？,0,0
30,2026/1/31 7:56,クイズ,コンコルド打法,6時間34分,1,6,6.0,0,0,0.015,16.67,0.0,0.14,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851800,Just leave me fu-ah-ckin alone. 歌詞の英語ですが意味わかりますか?,0,0
31,2026/1/31 7:55,イヌ,ID 非公開,6時間35分,0,8,8.0,0,0,0.02,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851799,犬の認知機能不全症候群は、夜鳴き、徘徊、トイレの失敗など、脳の老化による行動変化でしょうか？,0,0
32,2026/1/31 7:55,自動車,shu********,6時間35分,0,8,8.0,0,0,0.02,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851798,ハイエース９型でファインテックツアラー は販売されますか？,0,0
33,2026/1/31 7:55,ヒト,東組(西成区山王1-11-8),6時間35分,1,18,18.0,0,0,0.046,5.56,0.01,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851797,女は明るい方が多々は何故?,0,0
34,2026/1/31 7:55,自転車、サイクリング,bcbb12e3e,6時間35分,10,94,9.4,0,2,0.238,10.64,0.02,1.65,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851796,自転車の購入を予定しています。 オススメのクロスバイクを列挙していただきたいです。 何を基準に見ればいいのか分からなくて... 予算は4〜6万を考えています。,0,0
35,2026/1/31 7:55,競馬,ldm********,6時間35分,1,10,10.0,0,0,0.025,10.0,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851795,ウイニングポスト10 2025 指示した作戦と全く違う競馬することあるのは何故？ 例 大外一気の指示なのに逃げる。 積極作の指示なのにスローペースの後方待機。 なんかバグってますか？ (絆レベル5以上...,0,0
36,2026/1/31 7:55,家族関係の悩み,b60780a5d,6時間35分,4,49,12.2,1,3,0.124,8.16,0.02,1.11,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851794,旦那が健常者で嫁が発達障害持ちだったとして、旦那が健常者でも嫁が発達障害者なら産まれてくる子供は障害児の率高いですか,0,0
37,2026/1/31 7:55,菓子、スイーツ,ハル,6時間35分,8,35,4.4,0,24,0.088,22.86,0.0,2.91,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851793,あなたのお好きな『ソフトクリーム』は何ですか？,0,0
39,2026/1/31 7:55,大学受験,ccd6790b1,6時間36分,0,32,32.0,0,0,0.081,0.0,0.0,0.08,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851791,岐阜大と滋賀大の教育学部で迷っています。 共テは56%で岐阜大の共テボーダーは58%でした。 滋賀大では共テボーダー56%でボーダー乗りでした。 先生の相談したら岐阜大では7~8割2次で必要、滋賀大な...,0,0
40,2026/1/31 7:55,ニュース、事件,非公開,6時間36分,1,15,15.0,0,0,0.038,6.67,0.01,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851790,ダム湖の貯水量低下がニュースになってますが、これってこのまま水量が減り続けて渇水になると下流の河川の流量も低下するんでしょうか？ また過去に行われた取水・給水制限って浄水場は下流にある事が多くてダム湖...,0,0
41,2026/1/28 18:13,自動車,cb7a27856,68時間18分,4,46344,11586.0,7,18,11.309,0.01,1130.9,11.66,あと1日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324769634,85XOにアクセスできなくなっています。対処法ありますか？ミラーサイトなど存在してますかね,0,0
42,2026/1/28 17:10,iPhone,hid********,69時間21分,24,30823,1284.3,43,330,7.407,0.08,92.59,11.11,あと1日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324767573,iPhone8＋をiOS16.7.13にアップデートしようとダウンロード を終えてインストールしようとしたらこんな表示が出てきて出来ません。 暫くすれば通知が来てインストール出来るのでしょうか？詳しい...,0,0
43,2026/1/28 18:00,大学受験,1253136092,68時間31分,11,8961,814.6,2,156,2.18,0.12,18.17,3.5,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324769218,現役で神戸大学経営学部に行くか、一浪して大阪大学経済学部に行くか就職面ではどちらが良いのでしょうか。,0,0
44,2026/1/28 19:49,iPhone,kir********,66時間42分,6,8108,1351.3,17,51,2.026,0.07,28.94,2.91,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324773064,iOS15.8.6をインストールしたところ、「アップデートを検証できません」というエラーになってしまいます。,0,0
45,2026/1/28 18:55,ニコニコ動画,あいうえお,67時間36分,4,4492,1123.0,1,15,1.107,0.09,12.3,1.29,あと1日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324771105,暗黒放送で「カトクカ」という言葉が出てきたのですが、これはどういう意味ですか？詳しく教えてください,0,0
46,2026/1/24 11:41,日本映画,c7868da4e,170時間50分,2,26285,13142.5,2,132,2.564,0.01,256.4,2.98,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324619854,映画「岬の兄弟」の最後の電話シーンはどういうことだったのでしょうか？？,0,0
47,2026/1/31 4:51,家族関係の悩み,匿名,9時間40分,2,203,101.5,0,4,0.35,0.99,0.35,0.73,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324850041,主人68歳，私は66歳。先日主人の同級生が来て雑談。それから後日主人があいつがお前の事姉さん女房か，3.4歳上かって言ってだぞ。だったら私は72.3歳って事。ガーン！なんか凹む。 見た目ってあると思う...,0,0
48,2026/1/23 8:38,メンズシューズ,fbv********,197時間53分,5,12947,2589.4,4,32,1.09,0.04,27.25,1.23,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324582746,怪しいと思ってここに相談させて貰ってます!! 本日も皆様の知見をお借りできたら嬉しいです。 TikTokで流れてきた、 「NIKEの新春セール」なる広告でした。 以下、そのURLとサイトの写真になりま...,0,0
49,2026/1/22 9:16,コミック,たこやき,221時間15分,2,20195,10097.5,1,38,1.521,0.01,152.1,1.62,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324549921,free pdf comicが読み込みエラーと出て読み込めなんですけど逝きましたかね？ 対処法知ってる方いたら教えてください,0,0
50,2026/1/29 20:32,iPhone,ghi********,41時間59分,5,2317,463.4,0,3,0.92,0.22,4.18,1.05,あと2日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324807317,iOS26.2.1にアップデートってした方がいいのでしょうか？ iPhone16とMacPCのアップデートについてです。,0,0
51,2026/1/31 7:55,恋愛相談、人間関係の悩み,「謝」,6時間36分,1,5,5.0,0,0,0.013,20.0,0.0,0.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851789,1990.07.16 1991.03.27 1歳差と見る，捉える方が圧倒的に多いです？？ 35歳世代の同学年ではありますが、早生まれ「三月下旬」は大人になってから知り合った同学年の方々にやたら年下扱い...,0,0
52,2026/1/31 7:55,マラソン、陸上競技,1252330643,6時間36分,1,6,6.0,0,0,0.015,16.67,0.0,0.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851788,足の速さと膝下の長さって関係ありますか？,0,0
53,2026/1/31 7:55,ヒト,東組(西成区山王1-11-8),6時間37分,2,10,5.0,0,0,0.025,20.0,0.0,0.28,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851787,男は暗い輩が多々は何故?,0,0
54,2026/1/31 7:55,ドラマ,kum********,6時間37分,1,11,11.0,0,0,0.028,9.09,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851786,何年か前のドラマで、ギロチンのイリュージョンで落とされた首を観客席に投げたらその首はキャベツだったというシーンだけ覚えてるのですが、なんというタイトルのドラマだったか思い出せません。 ご存知の方がいら...,0,0
55,2026/1/31 7:55,アニメ,vnx********,6時間37分,1,7,7.0,0,0,0.018,14.29,0.0,0.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851785,マンガの世界が非常に厳しくて耐えられない場合はアニメの世界にいるのがいいですか？,0,0
56,2026/1/31 7:55,ライブ、コンサート,syk********,6時間37分,0,25,25.0,1,0,0.063,0.0,0.0,0.31,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851784,チケットボードでaespaのライブが２日間当選したのですが、1日目にtwiceのライブを友達が当選し一緒に行くことになりました。 1日目のaespaのライブチケットを他の友達に譲る予定(ログイン情報を...,0,0
57,2026/1/31 7:54,雑誌,qmf********,6時間38分,0,3,3.0,0,0,0.008,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851783,1月13日発売のアサヒ芸能雑誌はコンビニや書店においていますか？ 1月27日発売のアサヒ芸能雑誌がコンビニにおいてあったので,0,0
58,2026/1/31 7:54,カラオケ,わしが男塾塾長 楽天パンダである,6時間38分,1,18,18.0,0,0,0.045,5.56,0.01,0.17,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851782,今日カラオケオフ会すが けいこの夢は夜ひらく 歌えば大バズり絶対に 間違え無しですか？,0,0
59,2026/1/31 7:54,Yahoo!ジオシティーズ,ID 非公開,6時間38分,4,13,3.2,0,0,0.033,30.77,0.0,0.53,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851781,知恵袋でも空気を読むことは必要ですか？,0,0
60,2026/1/31 7:54,恋愛相談、人間関係の悩み,Air,6時間38分,2,58,29.0,0,6,0.146,3.45,0.04,0.85,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851780,冷却期間とは10ヶ月で充分ですか？冷却期間を切り出した方教えてください。 宜しくお願いします。,0,0
61,2026/1/31 7:54,マラソン、陸上競技,ce63822e,6時間38分,0,18,18.0,0,0,0.045,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851779,陸上競技で1500.5000をやっているのですが、アップの仕方がイマイチ確立できておらず、何をしたらいいのかが分かっていません。どんなことをしたらいいですか？ 後、ジョグやドリル、流しの順番とかも教え...,0,0
62,2026/1/31 7:54,土地,ぽてと,6時間38分,3,45,15.0,0,0,0.113,6.67,0.02,0.49,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851778,角地に戸建てを建てました。 雪の地域なので除雪や排泄された雪が敷地に入らないように道路に面する所に塀を建てました。反対側のお家が塀がなくそこに車を停めているので必然的に我が家の塀に沿って除雪された雪が...,0,0
63,2026/1/31 7:54,家族関係の悩み,非公開,6時間38分,4,57,14.2,0,0,0.143,7.02,0.02,0.64,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851777,姑との同居で長年苦労してきました。やっと終わりホッとしているところです。旦那は姑が生前から私の味方をしてくれませんでした。旦那との喧嘩も姑が原因のことが多かったです。 これでやっと夫婦も仲良くなれると...,0,0
64,2026/1/31 7:54,オークション、フリマサービス,1151436963,6時間38分,2,16,8.0,0,1,0.04,12.5,0.0,0.37,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851776,本、特に児童書が安く買える場所はありますか？(新品ではなくていいです) メルカリ、ラクマ、Yahoo!フリマ、ヤフオク、ジモティーなどのアプリ系、ブックオフは知っているのでそれ以外であれば教えてくださ...,0,0
65,2026/1/31 7:54,ライブ、コンサート,なたろう,6時間38分,0,11,11.0,0,0,0.028,0.0,0.0,0.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851775,2/20のユメキさんのファンミに参戦するのですが、以前のファンミの時は何時間くらいの公演➕お見送り会でしたか？ そして、今回も撮影可能なのでしょうか？その場合スマホのみOKですか？ メキズの方、誰かご...,0,0
66,2026/1/31 7:54,生き方、人生相談,永眠,6時間38分,3,46,15.3,0,0,0.115,6.52,0.02,0.49,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851774,死が魅力的で、死が楽しみなんですけどわかる人いませんか？ 夢見ていた姿で、誰にも文句を言われずグーグー寝てたいです。 毒親の奴隷にされずに、劣等遺伝子にも生まれないのが一番最高ですが。,0,0
67,2026/1/31 7:54,恋愛相談、人間関係の悩み,b60780a5d,6時間38分,1,22,22.0,0,0,0.055,4.55,0.01,0.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851773,ある男性と体の関係は持つし、家にも行くしご飯を作ったりなどもしてたけれどこちらから好意ある事は何も言わず、相手の男性から告白された時スルーしてたけれど本気で告白されたので、 こういう所が嫌だから付き合...,0,0
68,2026/1/31 7:54,占い,b28bc7bfd,6時間38分,0,7,7.0,0,0,0.018,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851772,夢の意味が知りたいです。最近みた悪夢がよくわからないのできいてほしいです 森に囲われた知らない田舎の学校の席に座っていたら先生らしき人がとある女の子をクラスと先生と自分全員迎えに行くことになり気付いた...,0,0
69,2026/1/31 7:54,この仕事教えて,1150102088,6時間39分,2,27,13.5,0,0,0.068,7.41,0.01,0.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851771,人混みの中のような常にザワザワした環境で働ける仕事を探しています。 21歳女、現在施設のアミューズメントスタッフのバイトをしています。 元々事務職で働いていましたが、静かすぎる職場故に同じ会社の人の生...,0,0
70,2026/1/31 7:54,小学校,匿名,6時間39分,1,9,9.0,0,0,0.023,11.11,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851769,女性は、ケアマネジャーになるより、小学校の先生になるほうが、幸せになりますか？,0,0
71,2026/1/31 7:54,大学受験,1153346193,6時間39分,1,26,26.0,0,0,0.065,3.85,0.02,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851768,至急。共通テストリサーチが愛知県立大学がDで高知工科大学がAです。愛知県立大学はスペイン語であまり興味がなく、高知工科大学の経済マネジメントには興味があります。 無理やり愛知県立大学に合格してメリット...,0,0
72,2026/1/31 7:54,邦楽,horizon,6時間39分,4,51,12.8,2,3,0.128,7.84,0.02,1.35,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851767,あなたの青春の1曲は何でしたか？ 宇多田ヒカル‐Automattic https://youtu.be/-9DxpPiE458?si=Lhla-8SLWWURVgGS,0,0
75,2026/1/31 7:53,演劇、ミュージカル,cri********,6時間40分,2,47,23.5,0,0,0.117,4.26,0.03,0.37,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851764,舞台ハリー・ポッターと呪いの子で誰が主人公を演じる回がオススメですか? 観劇ど素人でテレビドラマしか見たことない感覚だと、今のところ見てみたい順は、 藤原竜也 石丸幹二 小野賢章 平岡祐太 向井理 藤...,0,0
76,2026/1/31 7:53,料理、食材,ハル,6時間40分,17,82,4.8,0,1,0.205,20.73,0.01,2.4,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851760,あなたのお好きな『パン』は何ですか？ （コーンパン）,0,0
77,2026/1/31 7:53,恋愛相談、人間関係の悩み,ＩＤ非表示,6時間40分,2,20,10.0,0,3,0.05,10.0,0.01,0.52,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851759,知り合いに新潟市を毛嫌いしている人がいます。 その知り合いは金沢市出身ですが金沢市をこよなく愛していて新潟市を金沢市のライバル視して毛嫌いしています。 その知り合いは新潟市の悪口ばかり言っていて「新潟...,0,0
78,2026/1/31 7:53,政治、社会問題,非公開ID,6時間40分,2,27,13.5,0,2,0.067,7.41,0.01,0.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851758,高市早苗総理はスターマー首相と会談をしますか。,0,0
79,2026/1/31 7:53,就職活動,非公開,6時間40分,1,12,12.0,0,0,0.03,8.33,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324851757,アウトソーシング事業とは 分かりやすく言うと派遣業ということですか。 当然そういう会社は派遣会社ということですよね。 いろんなサイトで２チャンネル等による口コミなどをはじめ 評判が悪い記事が掲載されて...,0,0
80,2026/1/31 7:53,家族関係の悩み,1151131356,6時間40分,2,22,11.0,0,0,0.055,9.09,0.01,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324851756,水道水、ティッシュ、トイレットペーパーなど異常に使う弟について。 わたし達家族は父が働いたお金で養ってもらっているのですが、弟が潔癖症なのか、異常に水道を使い、ティッシュトイレットペーパーも必要以上に...,0,0
81,2026/1/31 7:53,健康、病気、病院,匿名,6時間40分,1,10,10.0,0,0,0.025,10.0,0.0,0.15,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324851755,私の祖父は、82歳の時に自転車で転んで頭を打った時も、91歳の時に脳出血した時も、92歳の時にコロナウイルスにかかった時も、92歳の時に転んで頭を打って頭から出血した時も、亡くならなかったのですが、 ...,0,0
82,2026/1/31 7:53,コミック,vnx********,6時間41分,2,10,5.0,0,0,0.025,20.0,0.0,0.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324851754,マンガの世界は厳しいですか？,0,0
83,2026/1/31 7:53,大学受験,qgx********,6時間41分,2,9,4.5,0,0,0.022,22.22,0.0,0.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324851753,大学で学ぶ、システムデザインとデザイン工学は、似てる部分がありますか。,0,0
