ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答難易度,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
14,2026/1/23 7:49,情報番組、ワイドショー,mmm********,6時間11分,1,18,18.0,0,3,0.048,5.56,0.01,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581925,日テレのZIPの天気実況はなぜ何年も草津スキー場なんですか。様々な要素を考えてもなぜ草津スキー場なのかわかりません。よろしくお願いします。,0,0
15,2026/1/23 7:49,パソコン,olt********,6時間11分,1,18,18.0,0,0,0.048,5.56,0.01,0.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581923,ケースファンなどについている3ピンのコネクタなのですが、画像の茶色いコネクタを、白い方のコネクタの大きさに変換するケーブルなどは存在しますか？ もしあれば、品名を教えていただきたいです。よろしくお願い...,0,0
16,2026/1/23 7:49,政治、社会問題,sky********,6時間11分,0,8,8.0,0,0,0.022,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581922,今日国会で衆議院が会期冒頭に解散されることになってますが、2017年秋の臨時国会での冒頭解散の時はどんな感じで本会議が行われて解散したのか分かる人がいれば教えてほしいです。,0,0
17,2026/1/23 7:49,自動車,mba********,6時間11分,1,14,14.0,0,0,0.038,7.14,0.01,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581921,セレナのc28にイクリプスAVN-HS02Fのナビを取り付けたいのですがアラウンドビューモニターに対応はしているか、知ってるいる方がいたら教えてください。,0,0
18,2026/1/23 7:49,携帯型ゲーム全般,sdh********,6時間12分,0,5,5.0,0,0,0.013,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581920,ワンピース バウンティラッシュ ダイヤ消費や課金額で歴代最高を記録した夢ルフィですが、多大な課金やダイヤ消費などを考慮して、上方修正されるときにはぶっ壊れ性能にする可能性はあると思いますか？,0,0
19,2026/1/23 7:49,日本語,九々八十一,6時間12分,2,74,37.0,0,4,0.199,2.7,0.07,0.79,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581919,関西弁というものは矯正可能なのですか だとすると 長年関東にいながら関西弁を話し続ける人 たとえば日本維新の会の人々は どのような心理なのですか,0,0
20,2026/1/23 7:49,恋愛相談、人間関係の悩み,1052850457,6時間12分,1,17,17.0,0,0,0.046,5.88,0.01,0.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581918,インスタで相手のおすすめに出る方法ってありますか？,0,0
21,2026/1/23 7:48,法律相談,********,6時間13分,3,109,36.3,0,0,0.292,2.75,0.11,0.69,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581917,私には前妻の子がいます。 相当ややこしい環境にいるようです。 知った日から1年で遺留分の権利がなくなるとありますが、「前のお父さんはなくなったよー」と手紙がいったとして、そこに相続権がありますよと書い...,0,0
22,2026/1/23 7:48,自動車,ひまわり,6時間13分,1,26,26.0,0,0,0.07,3.85,0.02,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581916,こういうDVDプレーヤーは車で音楽聴く時にCDからメモリカード？！に録音できるってことでしょうか？ 車のCDとDVDがみれないので。,0,0
23,2026/1/23 7:48,高校,1052350684,6時間13分,1,26,26.0,0,1,0.07,3.85,0.02,0.28,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581915,高校についての質問です。 虫のよい考えかもしれないけど、関西区域（できれば、滋賀南部、奈良北部、京阪神地域）で、入るの簡単な割に、大学の進学率が比較的よい高校があれば教えてください。 合格者数、大学の...,0,0
24,2026/1/23 7:48,転職,1152169494,6時間13分,2,29,14.5,0,1,0.078,6.9,0.01,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581914,転職エージェントを利用し、転職活動をしてます。 この間非常に志望度の高い企業を受けたのですが、エージェントの方が「志望度が高いなら私の方からも推薦する」的なことを言っていましたが、これって具体的にどん...,0,0
25,2026/1/23 7:48,妊娠、出産,1151073929,6時間13分,1,11,11.0,0,0,0.029,9.09,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581912,ジエノゲスト二年ほど服用してました。 子宮内膜症で飲んでました。 妊活始めるために薬やめて6日目。 まだ生理来てないけど葉酸サプリ飲んでも大丈夫ですか？,0,0
26,2026/1/23 7:48,格安スマホ,c3f11d225,6時間13分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581913,ロブロックスのギフトカードについてです。 子ども（12歳未満）のスマホのアカウントでもギフトカードを使って課金は可能でしょうか？,0,0
27,2026/1/23 7:48,携帯型ゲーム全般,おしるこ,6時間13分,2,35,17.5,0,1,0.094,5.71,0.02,0.44,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581910,グラブルについての質問です。 この武器を天星の欠片にしようとしていたのですが、どうやってもエレメント化出来ず困っています。 他の天星器はできるのですが杖だけ何故かできなくて誰か助けてください…。,0,0
28,2026/1/23 7:48,携帯型ゲーム全般,1252362809,6時間13分,4,30,7.5,0,2,0.08,13.33,0.01,0.77,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581909,プロスピAについての質問です。 達人を目指してリアタイをプレイしているのですが、達人になれば最低でも中の上程度の実力と言えますか？ それとも名人からが中級者なのでしょうか？ ちなみに現在の段位は玄人1...,0,0
29,2026/1/23 7:48,邦楽,古い曲×イメソン,6時間13分,3,48,16.0,1,1,0.128,6.25,0.02,0.88,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581908,槇原敬之「どんなときも」 KAN「愛は勝つ」 大事MANブラザーズバンド「それが大事」 岡本真夜「TOMORROW」（涙の数だけ強くなれるよ） これらの応援歌は今でも語り継がれていますし後世に残ってま...,0,0
30,2026/1/23 7:48,着物、和服,匿名,6時間13分,5,163,32.6,0,4,0.436,3.07,0.14,1.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581907,両親が持たせてくれた着物類の中に画像の帯があります。この度、一人息子が結婚する運びとなりまして新婦の父が付き合いのある老舗のホテルで200名ほどの出席者になるようです。 私の黒留袖は本加賀友禅ですがこ...,0,0
31,2026/1/23 7:48,就職活動,ANCZDCXPJWGH,6時間13分,2,16,8.0,0,0,0.043,12.5,0.0,0.31,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581906,今日、コンカフェバイトの面接なんですけど気をつけた方がいい事ありますか？ お店で面接じゃなくてコメダ珈琲で面接で……事務所以外で面接した事ないので気をつけた方がいい事とか教えて欲しいです…… あと、な...,0,0
32,2026/1/23 7:48,Android,匿名希望,6時間13分,2,12,6.0,0,0,0.032,16.67,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581905,Androidのスマホアプリで、長期保管するのに適しているメモ帳？ノート？はありませんか？ 今、キープメモ使ってるのですが、過去の物を読んでる時に文字消しちゃったりしてたまに困ります。 無知ですみませ...,0,0
33,2026/1/23 7:48,アルバイト、フリーター,タツキ,6時間13分,2,43,21.5,0,2,0.115,4.65,0.02,0.54,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581904,今さっき熱を測ったら38.6の熱がありました。2日前に鼻風邪を引いた（熱なし）と思えば、薬を飲んで寝たら治ったので昨日は普通に出勤しました。 本題なのですが、3日前に主婦バイトさんが来週の月曜日のシフ...,0,0
34,2026/1/23 7:47,CM,弦なき弓に羽抜け鳥,6時間15分,1,27,27.0,0,1,0.072,3.7,0.02,0.28,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581903,名古屋のローカルだと思うのですが、 「いっぺん、寄りゃせー！」って社長が叫ぶCMってなんでした？,0,0
35,2026/1/23 7:47,国内,非公開,6時間15分,1,14,14.0,0,0,0.037,7.14,0.01,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581902,前々から疑問だったのですが、鹿児島市は中核市の中で人口だけは広域合併の効果で上位に位置してますが、実際の都会度はインフラが殆ど無いから下位ですよね？ 知恵袋で鹿児島市の都会自慢、都会アピールを見るたび...,0,0
36,2026/1/23 7:47,メール,ヒミツ,6時間15分,1,31,31.0,0,0,0.083,3.23,0.03,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581901,助けてください マイクロソフトのアカウントに不正ログインがありました。 届いたメールからではなく、ちゃんとしたサイトから調べましたが登録情報が解約した電話番号だったので、認証コードがとどきません。 ア...,0,0
38,2026/1/23 7:47,カラオケ,c3379f22e,6時間15分,3,10,3.3,1,1,0.027,30.0,0.0,0.77,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581898,ビックエコーの利用について答えていただきたいです՞߹ - ߹՞ 1、中学生のみの利用はできるのか 2、会員証がなくてもはいれるのか 3、学生証ではなく、保険証でもいけるのか 4、学割は高校生からじゃな...,0,0
39,2026/1/23 7:47,中古車,roa********,6時間15分,3,35,11.7,0,0,0.093,8.57,0.01,0.49,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581897,昭和51年頃マツダより発売された 大型高級車マツダロードペーサーを当時街や道路で見かけた事ありますか？ ただ不人気かつ短命で存在感がなかったのも本当でしょうか,0,0
40,2026/1/23 7:47,飛行機、空港,c4ededdb5,6時間15分,4,49,12.2,0,4,0.131,8.16,0.02,0.98,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581895,関空のピーチを利用します。チェックインが3分程遅れただけで、目の前でダメっていわれますか？,0,0
41,2026/1/22 12:19,大学受験,1051821907,25時間43分,5,17816,3563.2,1,57,11.543,0.03,384.77,12.87,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324553790,今年共テ大失敗した受験生です。 共テの結果は、4割半でした。 私は、国立大学の共テ利用の総合型選抜に出願しています。 出願した総合型選抜では、定員が割れていて、 先生方には「まだ希望はある！」と、 慰...,0,0
42,2026/1/21 17:55,大学受験,非公開,44時間7分,73,31400,430.1,9,388,11.86,0.23,51.57,17.97,あと2日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324528789,せっかく東京大学、京都大学、早稲田大学、慶應義塾大学、東京科学大学、一橋大学、東北大学、北海道大学などの一流大学に合格したのに公務員になる人って勿体無いとは思わないのでしょうか？,0,0
43,2026/1/23 3:36,K-POP、アジア,sat********,10時間26分,1,6130,6130.0,5,15,9.778,0.02,488.9,11.36,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324579867,先程、BTSのワールドツアー東京ドームにエントリーしましたが、会員番号をBAから始まる番号を入力してしまいました泣 やはり、無効になりますよね泣 どうする事も出来なくて、、、,0,0
44,2026/1/21 15:50,大学受験,a27b2a934,46時間12分,5,12255,2451.0,1,18,4.419,0.04,110.47,4.74,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324524558,共通テスト自己採点結果で出てきた大学の判定で、河合塾が出した判定とベネ駿が出した判定で二段階も判定が違うのはどうしてですか？どちらが正しいですか？,0,0
45,2026/1/14 7:44,ライブ、コンサート,c8cfad5a,222時間19分,2,26478,13239.0,3,46,1.985,0.01,198.5,2.12,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324269558,至急 今回のbtsのライブについて！！ どうやってチケットを取るのか、weverseアプリで何をするのかなど教えて欲しいです！,0,0
46,2026/1/21 22:11,ゲーム,ac0c6c624,39時間52分,1,3823,3823.0,0,6,1.598,0.03,53.27,1.69,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324538842,ポケモンワールドというゲームについて質問です。 海賊版だと思うのですが、どう思いますか？,0,0
47,2026/1/11 2:16,YouTube,非公開,299時間47分,2,108712,54356.0,60,1099,6.044,0.0,0.0,8.22,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324159329,YouTubeの広告の、福井県百年眼鏡工？という名前の商品を家内が買いました。代引きにしたのですが、住所や名前など入力してしまいました。 2個で7000円くらいです。 これってやっぱり詐欺ですか? Y...,0,0
48,2026/1/19 0:00,大学受験,1151488098,110時間3分,13,10885,837.3,4,60,1.648,0.12,13.73,2.08,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324436365,共通テスト失敗しました。 二浪女です。 共通テスト大失敗して、どう足掻いても第一志望受かりません。二次で挽回出来るようなミスじゃありません。 この先どうすれば良いのか分からなくなりました。 就職するに...,0,0
49,2026/1/20 17:50,大学受験,b29adf91b,68時間13分,7,2308,329.7,1,6,0.564,0.3,1.88,0.72,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324493667,今高校3年生なのですが、校則を違反してしまい生徒指導になってしまいました。大学は決まってるのですが、その大学に連絡を入れる可能性ってあるのでしょうか。,0,0
50,2026/1/22 13:57,大学受験,1252684922,24時間6分,10,7767,776.7,1,33,5.37,0.13,41.31,6.46,あと2日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324556280,共テが76％だったのですが、工学部志望で東北大学と北海道大学、九州大学、筑波大学で迷っています。 おすすめの大学などありますでしょうか？,0,0
51,2026/1/23 7:47,携帯型ゲーム全般,1153353273,6時間16分,1,18,18.0,0,1,0.048,5.56,0.01,0.26,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581896,プロスピAについて質問です。 自分は阪神純正を作りたいんですけど、リアタイとか用に取っておいた方がいい選手などいたら教えてください。 ガチ純正勢目指してる訳では無いので他チームは即ミキサーとかはやって...,0,0
52,2026/1/23 7:47,オーディオ,azt********,6時間16分,4,46,11.5,0,0,0.122,8.7,0.01,0.65,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581894,オーディオ初心者です。 ミニマルポータブルDACを購入しようとしてますが、現環境より良くなるのか調べてもわからなかったのでお詳しい方教えてください。 単純に、比較対象が同じ価格帯であれば一般的にどちら...,0,0
53,2026/1/23 7:47,ファーストフード,lD非公開,6時間16分,0,5,5.0,0,0,0.013,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581892,バーガーキングのオニオンリングって玉ねぎをあげただけですか？,0,0
54,2026/1/23 7:47,バイク,1251875756,6時間16分,3,29,9.7,0,0,0.077,10.34,0.01,0.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581893,アヴェニス125を今月新車で買ったのですが走行中にキュルキュル音がします。これは整備不良とかなのでしょうか？,0,0
55,2026/1/23 7:47,職場の悩み,ybp********,6時間16分,2,16,8.0,0,0,0.042,12.5,0.0,0.31,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581891,仕事で悩んでたり不安に感じることはどう吐き出したらいいですか？上司に相談するのが普通だと思うのですが、とてもいいにくいですか？,0,0
56,2026/1/23 7:47,病気、症状,Rio,6時間16分,0,4,4.0,0,0,0.011,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581890,タバコを吸っている人は、どこかのタイミングなのか いつか辞めたいと思う時が来ると言うのは本当ですか。 医者に言われるとかではなく、なぜかフッとやめるなら今だという感覚です。 周りにちらほらいて、ヘヴィ...,0,0
57,2026/1/23 7:47,釣り,sun********,6時間16分,1,84,84.0,5,3,0.223,1.19,0.19,1.92,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581889,オススメのフライリーダーを教えてください。第２弾 オススメのフライリーダーについて、前回の質問 （ https://detail.chiebukuro.yahoo.co.jp/qa/question_...,0,0
58,2026/1/23 7:47,大学受験,非公開,6時間16分,0,35,35.0,0,0,0.093,0.0,0.0,0.09,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581888,現在高2で理系です。共テチャレンジを学校で行ったところ古典が45点中37点ありました。 しかしほとんどがフィーリングであるのでしっかり根拠を持って得点を得たいのですが古文単語帳は何を使えばよいのでしょ...,0,0
59,2026/1/23 7:47,メイク、コスメ,非公開,6時間17分,0,1,1.0,0,0,0.003,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581887,キャンメイクのスリムリキッドアイライナーって使う前に振らなきゃいけませんか！？,0,0
60,2026/1/23 7:47,税金,あつみ,6時間17分,3,67,22.3,0,2,0.178,4.48,0.04,0.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581886,初歩的な質問ですが、確定申告、住民税の申告について質問です。 私の母は年金生活者で、厚生年金が大体140万円／年、企業年金が36万円／年、こくみん共済の個人年金が11万円／年の収入があります。 （働い...,0,0
61,2026/1/23 7:46,学校の悩み,1252362542,6時間18分,0,4,4.0,0,0,0.011,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581885,クラークスマート千葉の校則についてです。母に染めても良いんじゃない?と言われ私も興味があったので髪の毛を茶髪に染めてしまいました。光が当たる上の部分だけ茶色が目立つ感じです。 校則的にダメですよね.....,0,0
62,2026/1/23 7:46,爬虫類、両生類,1150082157,6時間18分,0,3,3.0,0,0,0.008,0.0,0.0,0.01,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581884,爬虫類ケージ ジオスペース30の寸法について 公式では30×30×30㎝となっていますが、どの部分の寸法でしょうか？ ガラス部分ではなく、一番飛び出ている箇所(足の部分？など)の正確な外寸が知りたいで...,0,0
63,2026/1/23 7:46,レディース全般,aa311f30f,6時間18分,1,24,24.0,0,0,0.063,4.17,0.02,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581882,春にデートに行く予定があります。 服について悩んでいて、画像に合うトップスがありましたら教えていただきたいです…！ 出来ればZOZOTOWNかレイクタウンにある服だと助かります！,0,0
64,2026/1/23 7:46,政治、社会問題,笑顔の王,6時間18分,7,61,8.7,0,7,0.161,11.48,0.01,1.64,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581881,自民党が選挙で勝ったら食料品の消費税が０％になると信じ切ってる間抜けな日本人はどれくらいいるのでしょうか。,0,0
65,2026/1/23 7:46,インターネット接続,いちごいちご,6時間18分,1,23,23.0,0,0,0.061,4.35,0.01,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581880,高校の学校のWiFiに、スマホを新しくしてから繋がらなくなりました。 前の機種はAQUOSsense4Lite 今はAQUOSWish5 です。 sense4は、QRコードの読み込みで簡単に接続出来た...,0,0
66,2026/1/23 7:46,自動車,1150521453,6時間18分,4,37,9.2,0,2,0.098,10.81,0.01,0.78,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581878,ここは冬になると雪が積もるかどうか、わからない地域です。積もる年もあれば、冬季の間1日だけ積もる年もあります。ですのでスタッドレスではなく、1回使い捨ての非常用チェーンを常備してます。 積もるかどうか...,0,0
67,2026/1/23 7:46,ポケットモンスター,まーんちゃん,6時間18分,2,38,19.0,0,4,0.1,5.26,0.02,0.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581877,ポケモンSVのこいつって女なんですか！？ ゲームだとリュック背負ってるので下半身がよく見えませんでしたが、アニメ観たらミニスカート履いてました。,0,0
68,2026/1/23 7:46,サイエンス,非公開,6時間18分,8,41,5.1,0,0,0.108,19.51,0.01,1.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581876,どんなに科学が進歩しても絶対に不可能なことって何がありますか？,0,0
69,2026/1/23 7:46,K-POP、アジア,ca618839f,6時間18分,1,34,34.0,0,0,0.09,2.94,0.03,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581875,NOL world でBTSのライブホテル付きチケット(2peopl)の予約完了したのですが同行者登録ができないのですがどうすればいいでしょうか？ わかる方教えていただけませんか,0,0
70,2026/1/23 7:46,オークション、フリマサービス,1151950152,6時間18分,0,6,6.0,0,0,0.016,0.0,0.0,0.02,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581874,ボンボンシール フリマやマルシェでボンボンシールやぷくぷくシールを箱買いして１個400から700円で売る行為は法的に問題はないでしょうか？ インスタにも投稿されていて今日は３箱届きました！たくさん出せ...,0,0
71,2026/1/23 7:46,車検、メンテナンス,1051406158,6時間18分,4,76,19.0,0,0,0.201,5.26,0.04,0.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324581871,整備士さん スパーク・プラグ取替 スパークプラグ イグニッション・コイル 6本セット 軽自動車ライフの場合 この部分治したらいくらくらいかかりますか？,0,0
72,2026/1/23 7:46,生き方、人生相談,あや,6時間19分,2,26,13.0,0,2,0.069,7.69,0.01,0.49,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581872,今年に入って悪いことしかないです。 八方塞がりになるんですけどそのせいですか。 お守りだけ買いました、お祓いはしてません,0,0
73,,未分類,匿名,0分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324581870,うなじフェチ,0,0
74,2026/1/23 7:45,ライブ、コンサート,hxh********,6時間20分,3,51,17.0,1,12,0.134,5.88,0.02,1.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324581869,2月にmiletさんの武道館ライブがあります。 18:30開演なのですが、21:04の北陸新幹線最終で帰らなければいけません。 ライブが2時間だと想定して、アンコール途中で退場するつもりなのですが み...,0,0
75,2026/1/23 7:45,事件、事故,ull********,6時間20分,1,52,52.0,0,0,0.137,1.92,0.07,0.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324581867,内閣府の車が暴走して若者を殺した事件について 内閣府はコメントを出しましたか？,0,0
76,2026/1/23 7:45,情報番組、ワイドショー,pin********,6時間20分,4,22,5.5,0,2,0.058,18.18,0.0,0.74,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324581868,「中道・安住淳氏」緊急インタビュー 合流した議員らに「当選したら違うことを言うのは許されない」という記事、誰もが思う質問ではありませんか？ 選挙では立憲民主党を信じる人が多いかどうかでしょう。参議院は...,0,0
