質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭
2026/1/11 15:34,外国映画,gonb*******,0時間1分,1,2,0,0,1.157,50.0,0.02,19.78,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174878,映画での質問です ・年代はわかりませんが数年前だと思います。 ・中国の映画だと思います。 ・ナタ（ナ...
2026/1/11 15:34,自転車、サイクリング,jik********,0時間1分,0,2,0,0,1.157,0.0,0.0,0.76,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174877,自転車通学について教えてください。土地勘が全くなく教えてほしいです。世田谷の用賀駅から桜上水駅まで自...
2026/1/11 15:34,アルバイト、フリーター,ユーザー,0時間1分,2,1,0,0,0.578,200.0,0.0,38.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174876,パチンコ店（ベガスベガス）とウエルシアでアルバイトを検討しています。 現在、居酒屋で週3〜4日勤務し...
2026/1/11 15:34,メイク、コスメ,1253045510,0時間1分,0,3,0,0,1.735,0.0,0.0,1.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174875,！！！！至急！！！！ この色のリップ教えてください！！
2026/1/11 15:34,アニメ,1150989441,0時間1分,0,3,0,0,1.735,0.0,0.0,1.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174874,このアニメキャラは誰ですか？
2026/1/11 15:34,マインクラフト,acaa5008,0時間1分,0,3,0,0,1.735,0.0,0.0,1.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174873,マインクラフトやり始めて1ヶ月たった初心者です。 訳あってマインクラフトのSwitchエディション版...
2026/1/11 15:34,iPhone,ウニウニ,0時間1分,0,1,0,0,0.578,0.0,0.0,0.38,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174872,こういった安くなるものは本当に安全なサイトなのでしょうか？ またいつでも解約可能と書いてあるのですが...
2026/1/11 15:34,携帯型ゲーム全般,1152370611,0時間1分,0,1,0,0,0.578,0.0,0.0,0.38,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174871,ダフネの宿屋と編成について教えて欲しいです。 一昨日始めたばかりの初心者です。 ①編成について 今日...
2026/1/11 15:34,イヌ,しょう,0時間1分,0,1,0,0,0.578,0.0,0.0,0.38,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174870,クレアチニンが低下し、IRIS病期2から1相当に見える犬で、UPCが0.8に上昇している場合、病期は...
2026/1/11 15:34,恋愛相談、人間関係の悩み,Happy Boys&Girls,0時間1分,2,2,0,0,1.157,100.0,0.01,38.8,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174869,挨拶を無視する人って、会話などもすべて無視しますか？
2026/1/11 15:34,恋愛相談、人間関係の悩み,golfgoliki49,0時間1分,3,4,0,0,2.314,75.0,0.03,58.58,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174868,店員さんにありがとうございます。とか言うものですか？ 料理とか持ってきてくれて「〜です」と言われた時...
2026/1/11 15:34,ライブ、コンサート,1253130173,0時間1分,0,1,0,0,0.578,0.0,0.0,0.38,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174866,1月27日に池袋ブラホで開催される鮮血A子ちゃん、まみれた、カリソメのライブに行きたかったのですが行...
2026/1/11 15:34,税金,1252729568,0時間1分,0,4,0,0,2.314,0.0,0.0,1.52,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174865,始めて確定申告をします。事業用に買ったPCの経費按分は何％が妥当ですか？ 利用内容は ・1日8~10...
2026/1/11 15:34,げっ歯類、ウサギ,gja42atjw,0時間1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174864,ハムスターにムカついた事ありますか？
2026/1/11 15:34,数学,きくち,0時間1分,0,3,0,0,1.735,0.0,0.0,1.14,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174863,大至急！ ここの問題がわからないです。グラフを書いたほうがわかりやすいなら書いてくれると助かります！...
2026/1/11 15:34,家族関係の悩み,vir********,0時間1分,2,3,0,0,1.735,66.67,0.03,39.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174862,中3の女の子と高1の男の子の勉強部屋（寝るのもその部屋）を同じ部屋にするのは不味いでしょうか？
2026/1/11 15:34,鉄道、列車、駅,aad********,0時間1分,1,4,0,0,2.314,25.0,0.09,20.54,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174861,1月12日に成田空港から長野県上諏訪駅に新幹線もしくは普通列車(グリーン車)で行きたいです。 ルート...
2026/1/10 16:56,バレーボール,モッティ,22時間39分,3,5210,0,0,3.832,0.06,63.87,3.94,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324140524,春高バレーの決勝は無料のライブ配信はしないのですか?ほかはやっていたのですが、、、
2026/1/8 22:22,日本映画,1152829203,2日17時間13分,7,16654,0,0,4.255,0.04,106.38,4.34,あと1日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324085614,映画でっちあげについて質問です。 実話と聞いたのですが、実際に他の生徒に聞いたら分かるものではないの...
2026/1/8 19:32,大学受験,あかさたな,2日20時間3分,3,19351,0,0,4.739,0.02,236.95,4.77,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324079059,この共通テスト成績請求番号の最後の一桁が受験票のどこにも書いてなくて困ってます。 何を入力すればいい...
2026/1/10 11:53,スマホアプリ,ito********,1日3時間42分,7,8652,0,0,5.203,0.08,65.04,5.41,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324131724,最強トレーナーのアプリついてです。 アプリをダウンロードして、アプリを開きアップデートまでしてしまい...
2026/1/9 12:47,ポケットモンスター,fse********,2日2時間48分,5,47393,0,0,15.545,0.01,1554.5,15.62,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324100076,至急です。 TikTokの広告に流れてきたんですけど、｢最強トレーナー｣というポケモンのアプリがある...
2026/1/10 17:05,気象、天気,1252721672,22時間30分,3,1022,0,0,0.757,0.29,2.61,0.87,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324140793,今日なんでこんな風強いんですか？ 明らかに4mじゃない気が...
2026/1/10 0:27,政治、社会問題,qsefthuk,1日15時間8分,17,5844,0,0,2.488,0.29,8.58,2.85,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324121554,なぜ今、衆議院解散をするのですか？
2026/1/8 20:21,ゲーム,abbd7cfdd,2日19時間14分,1,7035,0,0,1.744,0.01,174.4,1.76,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324080870,【ハートピアスローライフ】滑らかなオークの木と無垢な蛍石はどの場所でどの見た目の岩や木から手に入りま...
2026/1/7 18:47,大学受験,bde3cbd14,3日20時間48分,1,8248,0,0,1.481,0.01,148.1,1.49,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324044029,共通テスト利用の出願に着いての質問です。 このユーザーIDやパスワード等はどれのことですか？？ 大学...
2026/1/4 20:04,大学受験,ccc971599,6日19時間31分,5,23367,0,0,2.382,0.02,119.1,2.41,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13323941608,共通テストについて質問です。 私立大学の出願で共テ出願サイトのユーザーIDを求められているのですが、...
2026/1/11 15:37,花粉症、アレルギー,smq********,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174955,薬についてです。 私は昔からアレルギー体質で、通院しており朝晩必ず薬を飲んでいます。飲んでいる薬はオ...
2026/1/11 15:37,パチンコ,Amazon,23時間58分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174954,パチンコeソードアート・オンライン 閃光の軌跡キリト保留ハズレ良くあるの？
2026/1/11 15:37,占い,be0aaf67d,23時間58分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174953,手相について質問です。 親指の第1関節のところが目のようになってますが、霊感があるということでしょう...
2026/1/11 15:37,マインクラフト,1053092488,23時間58分,2,1,0,0,0.0,200.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174952,Java版マイクラでモブにアイテムを持たせる方法を教えてくだ
2026/1/11 15:37,退職,gsa********,23時間58分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174951,失業保険についてお聞きしたいです。 11月30日で離職し働いていたのが10ヶ月なのですが3ヶ月間は体...
2026/1/11 15:36,税金,b58fe30d7,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174950,医療費控除について質問です。 家族4人暮らし(妻専業主婦) 年収700万 子ども小学生と未就学児 ふ...
2026/1/11 15:36,パズルゲーム,c75e9f0e6,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174949,まおりゅうでフェルン持ってる場合、ユウキとシノンどっちを優先的に狙ったほうがいいですか？ログイン勢な...
2026/1/11 15:36,パソコン,1149991828,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174948,デスクトップPCとノートパソコンの同期を解除したいです！ 共通のMicrosoftアカウントで登録し...
2026/1/11 15:36,職場の悩み,1152745422,23時間59分,1,2,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174947,即日採用でホワイトだった経験がある人はいますか？
2026/1/11 15:36,イヌ,しょう,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174946,リン値が一時的に正常化したIRIS病期3の犬では、リン吸着剤を中止してよいでしょうか。
2026/1/11 15:36,ゲーム,bfbd245f1,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174945,アークナイツの主人公に好意を抱いているもしくは抱いていそうなオペレーターは誰ですか？
2026/1/11 15:36,大学受験,心愛,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174944,私立理系志望です。 国語を一切勉強してないのですが、場慣れとして理科大の国際デザイン経営を受ける予定...
2026/1/11 15:36,アニメ,1150989441,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174942,このアニメキャラは誰ですか？
2026/1/11 15:36,オンラインゲーム,1052966845,23時間59分,0,5,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174941,突然アモアスでバンされました。永久ではないのですが2週間ほど喰らいました。 正直心当たりがありません...
2026/1/11 15:36,トレーニング,a7a9764a,23時間59分,3,3,0,0,0.0,100.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174940,プロテインを飲みたいんですが 味が合いませんどうすればいいでしょうか
2026/1/11 15:36,国際情勢,lD非公開,23時間59分,1,1,0,0,0.0,100.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174939,アメリカはメキシコの領土を奪おうとする気でいますか？ かつてカルフォルニアやニューメキシコなどらメキ...
2026/1/11 15:36,職場の悩み,1050850188,23時間59分,2,5,0,0,0.0,40.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174938,職場の人間関係で悩んでいます。 私はとある会社で働いているのですが、最近同僚の1人が冷たいなと感じま...
2026/1/11 15:36,プロ野球,a80d6d2a8,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174936,誰のかわからないサインボールが出てきました。 どなたかわかる方いらっしゃいますか？
2026/1/11 15:36,アルバイト、フリーター,c6364f790,23時間59分,0,4,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174937,シフトボードで普段の勤務先の給料は月間ごとに反映されているのですが、単発バイトのみ先月の分に加算され...
2026/1/11 15:36,恋愛相談、人間関係の悩み,kon********,23時間59分,1,2,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174935,恋人にしんどいと言われて振られた。 この場合復縁は無理ですか？ そんな期待無駄な時間だと思いながら、...
2026/1/11 15:36,カスタマイズ,栃ノ嵐,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174934,まぶしくて迷惑なだけのリヤフォグライトの事ですけど。バスとかトラックについているのを見ませんけどこれ...
2026/1/11 15:36,K-POP、アジア,yciufydrk,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174933,EXOが今度カムバックするらしいですが、なぜベッキョン・シウミン・チェンがいないんですか？せっかくレ...
2026/1/11 15:36,ラグビー、アメフト,dyw********,23時間59分,2,1,0,0,0.0,200.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174932,ジャッカルは、ノットリリースザボールに追い込むということですか。 羽交い絞めにして、ボールを手放せな...
2026/1/11 15:36,バイク,第2のp,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174931,赤丸のパーツはなんですか？cb750four k6なんですが、元々付いてない様な気がしますが。
2026/1/11 15:36,大相撲,for********,23時間59分,2,2,0,0,0.0,100.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174930,大相撲で毎年11月開催の九州場所が年内最後の本場所であることはファンであれば周知の通りですが、 この...
2026/1/11 15:36,大学受験,nanasi,23時間59分,2,4,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174929,共テ何日前まで新しい問題を解くべきですか？
2026/1/11 15:36,政治、社会問題,t_b********,23時間59分,0,5,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174928,カルローズ米の原材料単価は一キログラムあたり150円だそうです。それが関税で5キログラムで約3千円弱...
2026/1/11 15:36,女性アイドル,匿名,23時間59分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174927,アイドル同士の喧嘩って日常茶飯事 なんでしょうか？
2026/1/11 15:36,恋愛相談、人間関係の悩み,1053267961,23時間59分,1,7,0,0,0.0,14.29,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174925,大至急！ 男子中学生です！ 今好きな女の子と話していてクリスマスの話になって 「来年は彼氏と過ごした...
2026/1/11 15:36,福祉、介護,gu********,23時間59分,2,4,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174926,記憶力の低下は、なぜ、起こるのでしょうか？
2026/1/11 15:36,アニメ,1150989441,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174924,このアニメキャラは誰ですか？
2026/1/11 15:36,香水,荒木純一,23時間59分,1,1,0,0,0.0,100.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174923,メンズフレグランスについて質問です。 51歳男性です。 値段もそこそこで、年齢層に合うフレグランスを...
2026/1/11 15:36,邦楽,非公開,23時間59分,0,8,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174922,ポルノグラフィティが好きで昔からよく聴いています。 話は変わりますが子供がうまれて大きくなってきてか...
2026/1/11 15:36,料理、食材,スイーツが主食,23時間59分,4,10,0,0,0.0,40.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174920,食パンは何枚切りをよく買いますか？
2026/1/11 15:36,社会保険,hel********,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174921,健康保険の遠隔地扶養について。 8月に離婚したシングルマザーです。 息子が大学4年で春に就職します。...
2026/1/11 15:36,写真、ビデオ,ムロツヨシ,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174919,プリセットって一度購入すれば永久的に使えますか？種類によりますか？
2026/1/11 15:35,職場の悩み,あ,0時間0分,2,6,0,0,8.231,33.33,0.25,65.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174918,1度辞めた会社に戻ることについて質問です。 結婚と引っ越しをきっかけに、以前勤めていた職場を円満に退...
2026/1/11 15:35,アニメ,cool-warm,0時間0分,0,1,0,0,1.372,0.0,0.0,0.61,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174917,銀河英雄伝説のロイエンタールはインセルですか？ モテるタイプのミソジニストですか？
2026/1/11 15:35,iPhone,ntn********,0時間0分,2,2,0,0,2.744,100.0,0.03,62.62,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174916,iPhoneのAssistiveTouchを設定し使おうとした際にすぐに反応せずどこかタップしないと...
2026/1/11 15:35,アニメ,musimusi,0時間0分,1,1,0,0,1.372,100.0,0.01,31.31,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174915,遊戯王で、好きな種族はどれですか
2026/1/11 15:38,家電、AV機器,1253218838,23時間57分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174984,12月16日にAnkerのプロジェクター nebula capsule 3をショッピングモールの中に...
2026/1/11 15:38,地学,猫,23時間57分,2,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174983,遼東半島って何ですか？
2026/1/11 15:38,競馬,ゲソウマ,23時間57分,1,4,0,0,0.0,25.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174982,みなさん京都12レースやりますか？
2026/1/11 15:38,バンド,GA GA,23時間57分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174981,ガレージバンドのドラムとかギター、ベース、シンセサイザーのコードは伴奏にあたり、ピアノ弾いているとこ...
2026/1/11 15:37,アニメ,1150989441,23時間58分,0,7,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174980,このアニメキャラは誰ですか？赤ジャージ女
2026/1/11 15:37,サッカー,６時間４５分、８時間６０分以上,23時間58分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174979,ミスターレッズと呼ばれた福田さんはプロ野球選手にもなれた自信はあったそうですが、プロ野球選手なれてた...
2026/1/11 15:37,ゲーム,cc31d607e,23時間58分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174978,家族でゲームをしたいです おすすめのゲーム機を聞きたいのですが PS5とスイッチ2のどちらが良いと思...
2026/1/11 15:37,政治、社会問題,acd20b9,23時間58分,0,4,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174977,最近列車、街なか、飲食店などでイチャイチャしてる男女見かけるの激減しましたが、なぜですか？ 性病は増...
2026/1/11 15:37,テレビ、ラジオ,1151059966,23時間58分,1,5,0,0,0.0,20.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174975,紅白歌合戦では表向きはMrs.GreenApple（以下、ミセス）がトリでしたが実際は松田聖子でした...
2026/1/11 15:37,国際情勢,gui********,23時間58分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174974,ホントに厳しい状況で複雑だよね。何をしようが、敵視されてるし。李大統領は、本来親北なのにね。北には、...
2026/1/11 15:37,生命保険,kazu,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174973,親は年金受給者ですが入院給付が出る生命保険に契約しています。年金受給者になってから途中で契約し、確定...
