質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭
2026/1/11 15:05,英語,もち,0時間0分,1,2,0,0,1.906,50.0,0.04,26.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173951,この前初めて外国人のお友達ができたんですけど、メールをしていて思ったのが、外国人の方は｢Hokkai...
2026/1/11 15:05,ゲームセンター,冒険家,0時間0分,0,1,0,0,0.953,0.0,0.0,0.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173950,"兵庫県のゲーセンで、maimaiの撮影が可能な場所はありますか？
人見知りすぎて、店員さんに撮影の..."
2026/1/11 15:05,LINE,.,0時間0分,0,3,0,0,2.859,0.0,0.0,1.54,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173949,"大至急
LINEの話です。
12月10日の22時からLINEが使えなく、利用規約に違反してると出て..."
2026/1/11 15:05,海外生活,nik********,0時間0分,0,1,0,0,0.953,0.0,0.0,0.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173948,"欧米圏の人と国際結婚して子どもがいる方に質問です。

子どもの顔が自分に全然似ていないケースは多..."
2026/1/11 15:05,iPhone,a13af47c1,0時間0分,0,1,0,0,0.953,0.0,0.0,0.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173947,"AirPodsが片耳繋がらならなくて困っています。

AirPods Proの第二世代です。愛用..."
2026/1/11 15:05,メルカリ,1150326560,0時間0分,0,1,0,0,0.953,0.0,0.0,0.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173946,メルカリショップで取引キャンセルになりましたが全額返金されずメルカリに問い合わせて7日が経ちますが返...
2026/1/11 15:04,アニメ,b59a6938e,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173945,"名探偵プリキュア！の似顔絵募集についての質問。
小学2年生の息子がやりたいそうですが、アイビスペイン..."
2026/1/11 15:04,ヘアケア,bfd75ad0e,0時間1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173943,"前回、初ブリーチをしてもらいました。
1、2ヶ月ほど経ったのでリタッチをしようと思うのですが、いつも..."
2026/1/11 15:04,宗教,お金が何故人格を養うか、,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173942,金目当てで働くってすごく怖い事なのでは？
2026/1/11 15:04,病気、症状,1052936323,0時間1分,2,4,0,0,1.952,50.0,0.04,35.26,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173941,ロボトミー手術をしたら記憶はどうなりますか？それとトイレが完全に分からなくなりそのあたりで便を常に失...
2026/1/11 15:04,クレジットカード,たまご,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173940,PayPayクレジットを作ってしまって今審査中なのですが配送されるのをキャンセルする方法ありませんか...
2026/1/11 15:04,ダイエット,。,0時間1分,0,5,0,0,2.44,0.0,0.0,1.7,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173939,"中３女子です。体型について。
私は身長159cmで体重が40kg弱です。
数値的に見ると軽く見える..."
2026/1/11 15:04,貯金,にゃにゃっち,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173938,"みずほ銀行の普通預金の利息について

２月に利息がつくのですが、
770万に対しての利息と800万に..."
2026/1/11 15:04,数学,cqkrlz,0時間1分,0,2,0,0,0.976,0.0,0.0,0.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173937,数llの軌跡の解き方が覚えられないのですが、どのように考えるのがコツなのでしょうか？
2026/1/11 15:04,男性アイドル,非公開,0時間1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173936,ジャニーズJrの冠番組って今ありますか？
2026/1/11 15:04,病気、症状,HIMEKA,0時間1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173935,咽頭ヘルペスなのかインフル後の喉の痛みなのかわからなくて病院に行くか悩んでいるのですが姫路にいい病院...
2026/1/11 15:04,お笑い芸人,1251951131,0時間1分,0,2,0,0,0.976,0.0,0.0,0.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173934,https://x.com/i/status/2009783773752373755 芸人さんの発言...
2026/1/11 15:04,フィルムカメラ,あ,0時間1分,0,2,0,0,0.976,0.0,0.0,0.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173933,ド過疎歌い手現場で交流会(チェキ会)が3月にあるのですが、チェキ会に行くのが初めてで、先輩のお姉さま...
2026/1/11 15:04,大学受験,add11b6c1,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173932,共通テストで社会と理科受ける予定だったんですけど志望校替えたらそこは社会と理科いらないらしいです。そ...
2026/1/11 15:04,競馬,ゲソウマ,0時間1分,0,2,0,0,0.976,0.0,0.0,0.68,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173931,みなさん京都11レースやりますか？
2026/1/11 15:04,郵便、宅配,にゃ,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173930,"質問です。SHEINで1/7に注文し配達予定日が
1/16~19 （9~12）となっています。
..."
2026/1/11 15:04,アニメ,k_a********,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173929,"イナズマイレブン アレスの天秤とオリオンの刻印についての質問です。
私は無印(円堂世代)で不動と源..."
2026/1/11 15:04,映画,非公開,0時間1分,1,2,0,0,0.976,50.0,0.02,17.63,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173928,イオンシネマWEBスクリーン契約するのと、単にU-NEXTを契約するのではどこが違ってますか？
2026/1/11 15:04,心理学,Koyuki,0時間1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173927,"放送大学で公認心理師を目指すことを考えています。
現在、心理学コース（心理と教育／心理学関連科目）..."
2026/1/11 15:04,携帯型ゲーム全般,1252704473,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173926,鳴潮初心者です、カルテジアと餅を引いて相談したらシャコンヌを絶対引けとのことでこちらも確保しました。...
2026/1/11 15:04,家事,キット,0時間1分,0,1,0,0,0.488,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173925,"人参を切るとまな板に色がつきます。

キッチン泡ハイターなどの漂白剤でも落ちない場合、何か手段が..."
2026/1/11 15:04,プロレス,ohm********,0時間1分,1,3,0,0,1.464,33.33,0.04,17.97,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173923,長州力さんにSサイズのＴシャツをわたして、着れましたか？と聞いたら『着れてないよ、これ着れたらたいし...
2026/1/10 16:56,バレーボール,モッティ,22時間9分,2,4715,0,0,3.545,0.04,88.62,3.62,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324140524,春高バレーの決勝は無料のライブ配信はしないのですか?ほかはやっていたのですが、、、
2026/1/8 22:22,日本映画,1152829203,2日16時間43分,6,16176,0,0,4.165,0.04,104.12,4.24,あと1日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324085614,"映画でっちあげについて質問です。
実話と聞いたのですが、実際に他の生徒に聞いたら分かるものではないの..."
2026/1/8 19:32,大学受験,あかさたな,2日19時間33分,3,19070,0,0,4.704,0.02,235.2,4.74,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324079059,"この共通テスト成績請求番号の最後の一桁が受験票のどこにも書いてなくて困ってます。
何を入力すればいい..."
2026/1/10 11:53,スマホアプリ,ito********,1日3時間12分,7,8392,0,0,5.139,0.08,64.24,5.35,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324131724,"最強トレーナーのアプリついてです。

アプリをダウンロードして、アプリを開きアップデートまでして..."
2026/1/9 12:47,ポケットモンスター,fse********,2日2時間18分,5,47223,0,0,15.642,0.01,1564.2,15.72,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324100076,"至急です。
TikTokの広告に流れてきたんですけど、｢最強トレーナー｣というポケモンのアプリがある..."
2026/1/10 17:05,気象、天気,1252721672,22時間0分,3,883,0,0,0.668,0.34,1.96,0.78,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324140793,"今日なんでこんな風強いんですか？

明らかに4mじゃない気が..."
2026/1/10 0:27,政治、社会問題,qsefthuk,1日14時間38分,17,5698,0,0,2.457,0.3,8.19,2.82,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324121554,なぜ今、衆議院解散をするのですか？
2026/1/8 20:21,ゲーム,abbd7cfdd,2日18時間44分,1,6920,0,0,1.728,0.01,172.8,1.74,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324080870,【ハートピアスローライフ】滑らかなオークの木と無垢な蛍石はどの場所でどの見た目の岩や木から手に入りま...
2026/1/7 18:47,大学受験,bde3cbd14,3日20時間18分,1,8152,0,0,1.472,0.01,147.2,1.48,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324044029,"共通テスト利用の出願に着いての質問です。
このユーザーIDやパスワード等はどれのことですか？？
大学..."
2026/1/4 20:04,大学受験,ccc971599,6日19時間1分,5,23284,0,0,2.38,0.02,119.0,2.41,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13323941608,"共通テストについて質問です。
私立大学の出願で共テ出願サイトのユーザーIDを求められているのですが..."
2026/1/11 15:07,料理、食材,非公開,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174020,"激辛のペヤングはドンキに売ってますか？
韓国人の友達におすすめしたい商品なのですが…"
2026/1/11 15:07,作詞、作曲,lbg********,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174019,"TOTOのGeorgy Porgyのサビの
Dsus4 onE/Esus4 onC#/Em7-5 o..."
2026/1/11 15:07,マラソン、陸上競技,1252222973,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174018,女子駅伝で女性白バイ隊員が先導されて素敵でしたが途中から男性白バイ隊員に変わりました。なぜでしょうか...
2026/1/11 15:07,音楽,気軽に話してね,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174016,"サビでボーカルだけになる曲ってありますか？？
あったらおすすめの曲教えてください！"
2026/1/11 15:07,電子書籍,vor********,23時間58分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174017,"小説をよく読むんですが、電子書籍で月に約10冊程度読んでいます。
基本家で読んでおり家ではiPad、..."
2026/1/11 15:07,中国史,猫,23時間58分,2,1,0,0,0.0,200.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174015,左丞相って何ですか？
2026/1/11 15:07,家族関係の悩み,非公開,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174014,"長文になります。すみません。
義母とのこれからの関係について質問です。

先日、義母の誕生日だ..."
2026/1/11 15:07,コミック,ton********,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174013,"過去に見た漫画を教えていただきたいです。
主人公は珈琲屋の息子で、小学生くらいだったと思います。ある..."
2026/1/11 15:07,LINE,oka********,23時間58分,1,2,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174012,"電話番号変更とラインについての質問です
私の辞めたバイト先の先輩がめんどくさい人でしつこくラインに..."
2026/1/11 15:07,不妊,fkr********,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174011,"生理不順の26歳です。
婦人科で血液検査をしたのですが、黄体形成ホルモンの数値とプロゲステロンの数値..."
2026/1/11 15:07,結婚,b12e3e571,23時間58分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174009,美容師をしています。10年程度担当させていただいており、とても仲良くしていただいている同性のお客様の...
2026/1/11 15:07,自動車,a4f58b119,23時間58分,2,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174010,何でハンドルを握る際は、9時15分が良いと言われているのですか
2026/1/11 15:07,洋楽,b73d36314,23時間58分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174008,この曲どなたかわかりますか？ https://vt.tiktok.com/ZS5gv8t8J/
2026/1/11 15:06,発達障害,lD非公開,23時間59分,1,4,0,0,0.0,25.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174006,"障害者はIQで測られるものでしょうか？
よく障害者をIQで測ることがあります。
障害者は頭がいい..."
2026/1/11 15:06,Yahoo!知恵袋,a88973703,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174007,みんなどこいる？
2026/1/11 15:06,アニメ,非公開,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174005,"名探偵コナン230話「謎めいた乗客（前編）」について質問です。
冒頭に出てくるPolestarとい..."
2026/1/11 15:06,政治、社会問題,1052936323,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174004,ロボトミー手術をしたら記憶はどうなりますか？それとトイレが完全に分からなくなりそのあたりで便を常に失...
2026/1/11 15:06,占い,もみじ,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174003,"タロット等、占いをお願い致します。
 今日、ある人とトラブルになりました。
結局ある人は、「自分は..."
2026/1/11 15:06,メイク、コスメ,b2a22efa1,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174002,至急です！DAISOのユアグラムのアイブロウパウダーか、セザンヌの涙袋ライナーで涙袋の陰を描くか、ど...
2026/1/11 15:06,メイク、コスメ,なのなの,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174001,アイブロウペンシルでアッシュブラウンを買おうと思うんですけど、それに合うアイブロウマスカラを教えて欲...
2026/1/11 15:06,大学受験,非公開,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174000,"高2国公立医学部志望です。
共テ模試が物理36化学30でした。
英数国は8割ちょっとです。夏に受け..."
2026/1/11 15:06,職場の悩み,1252214000,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173999,"仕事中にケガしてしまいバンソーコもらいましたが
汚れる作業もしてるので何回か洗ったら剥がれ粘着がな..."
2026/1/11 15:06,政治、社会問題,jif********,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173998,前回の衆議院選挙 2024年（令和6年）10月27日 からまだ1年少ししかたってないし去年秋に参院選...
2026/1/11 15:06,ゲーム,b60469707,23時間59分,0,4,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173997,ゲオで中古のswitch（有機EL）を買ったのですが本当に軽くトンと叩いただけで液晶が割れてしまいま...
2026/1/11 15:06,観光地、行楽地,c61b9a70,23時間59分,0,6,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173996,"3月半ばに彼女と和歌山市を観光しようとしています。
レンタカーを借りようと思っており、安く借りれると..."
2026/1/11 15:06,病気、症状,b58e6594f,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173995,内核痔ができてから約2年くらいになるんですが、今はlll度の状態なのですが、２回肛門科を受診したので...
2026/1/11 15:06,大学受験,1052171752,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173994,同志社女子大学の国際教養学科の雰囲気はどんな感じですか？？課題が多く忙しいと聞くのですがどれぐらい忙...
2026/1/11 15:06,高校受験,非公開,23時間59分,0,4,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173993,"勉強したくないです。
中学3年受験勉強中です。

勉強のことを考えると頭が痛くなります。
吐..."
2026/1/11 15:06,職場の悩み,1150166701,23時間59分,1,4,0,0,0.0,25.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173992,"職場の仲間の人から休日に電話かかってきていて
困ってます
１時間ぐらい長話するし
どうすればいいんで..."
2026/1/11 15:06,恋愛相談、人間関係の悩み,pja********,23時間59分,2,6,0,0,0.0,33.33,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173991,中学の時の好きな人を忘れられず21歳になってしまったんですけど、今更連絡を取るのはやめたほうがいいで...
2026/1/11 15:06,鉄道、列車、駅,1251641705,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173990,"二戸駅10:12到着(はやぶさ)
から
いわて銀河鉄道10:22乗車

10分の間に移動含め..."
2026/1/11 15:06,日本史,熊の脳を持つ男。,23時間59分,1,1,0,0,0.0,100.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173989,時代劇観てると商人、旗本などの武士はいつも同じような格好してますが、冬には現代でいうジャンパーみたい...
2026/1/11 15:06,政治、社会問題,1051762489,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173988,年金の給付水準の引き下げとはどういう意味ですか？給付される年金の額が減るんですか？
2026/1/11 15:06,マラソン、陸上競技,ryo********,23時間59分,2,1,0,0,0.0,200.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173986,"この前も質問したのですが、答えは出たようで出てないので違う形の質問をします。
箱根駅伝5区についてな..."
2026/1/11 15:06,メイク、コスメ,yui********,23時間59分,1,5,0,0,0.0,20.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173985,実の弟の結婚式、普段ファンデと口紅しか塗ってないのですが、もう少し化粧をした方がいいでしょうか？
2026/1/11 15:06,Yahoo!知恵袋,*********,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324173984,知恵袋でマナーが悪いと思うのはどの様な行為ですか？
2026/1/11 15:06,恋愛相談、人間関係の悩み,非公開,23時間59分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324173983,"【大至急】youtube活動について質問です。
今現在チャンネル登録者数が1400人程度のチャンネル..."
2026/1/11 15:06,家計、節約,rle********,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324173982,"みなさん１ヶ月にかかる趣味代、交際費は大体いくらくらいですか？
自分は趣味が多いので(特に洋服)趣..."
2026/1/11 15:06,税金,21xx_ten,23時間59分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324173981,"キャバ嬢や風俗嬢が1000万以上の高級車って購入できるのでしょうか？
周りの人間が夜職をしているらし..."
2026/1/11 15:06,音楽,1253323088,23時間59分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324173980,"曲についてです
上級騎士なるにぃさんの
【ブラッドボーン考察】真実に迫る！切ないバケモノの物語
..."
2026/1/11 15:08,アルバイト、フリーター,a7adbff9d,23時間57分,2,4,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174052,バイトについて質問です。新しいバイト始めようとして面接に行きました。でもその日最後のバイトあったから...
2026/1/11 15:08,スマホアプリ,moc********,23時間57分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174050,"Xのサジェストについてお聞きしたいです。

私のアカウントでは出てくるサジェストが、家族や友人の..."
2026/1/11 15:08,交通事故,JACK,23時間57分,0,2,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174048,"車を運転中に人を轢いて、そのまま逃げれば轢き逃げですが、
止まって、被害者を救護して警察に通報すれ..."
2026/1/11 15:08,コンビニ,mid********,23時間57分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174049,"セブンイレブンの店内で流れてる歌の歌詞について質問です
店内のテレビで中華まんのCMが映る時の歌な..."
2026/1/11 15:08,イベント、フェス,st21,23時間57分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324174047,"自作のポストカードを委託販売したい人に質問です。

桜や海というテーマのポストカードを集めて展示..."
2026/1/11 15:08,アニメ,nan********,23時間57分,1,2,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324174046,野菜などでできたバナナイルカなどのフルーツの生物が出てくるアニメ？映画？を教えてほしいです。昔見てい...
2026/1/11 15:08,外国映画,まっさい,23時間57分,0,3,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324174045,外国映画オデッセイでマークが貴重な食料のジャガイモを種イモとして育てたのは俺が最初の火星人だぜと言う...
2026/1/11 15:08,恋愛相談,非公開,23時間57分,0,1,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324174044,"アラサーです。
皆さんの友達や知り合いの方で婚約者、又は彼女とお別れし自ら命を絶った方などいますか..."
2026/1/11 15:07,自動車,jap********,23時間58分,1,2,0,0,0.0,50.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324174043,お年寄りの方は車の乗り降り大変ですか？スライドドアで後席に乗り込む感じだとスムーズに見えますが通常の...
