質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭
2026/1/12 15:58,オンラインゲーム,c3a2bac15,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212105,レゴフォートナイト ニンジャゴーを遊ぼうとしたのですが、最初のチュートリアルでラズベリーを採取するというミッションがあると思うのですが、採取しても何故かミッションが進まなくて詰んでます。 どうしたはい...
2026/1/12 15:58,Yahoo!知恵袋,1250334387,1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212104,年明け後になにかいい事あった方はあなたですか？
2026/1/12 15:58,ヘアケア,b3487bde7,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212103,美容室で茶色にした髪色を黒染めではなく黒に近い色にしたいんですけど、なんて言えばいいですか？ 5トーンくらいにしたいんですけど元々染めた色が茶色だった場合あまり暗くはならないですかね？
2026/1/12 15:58,コミック,ab26788cb,1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212102,マンガに詳しい方に質問です。 カグラバチ、ガチアクタ、極楽街、桃源暗鬼ではどの順番に面白いでしょうか？ このような継投の漫画がすきなのですが、 最初に一番面白いものを読んでしまうと、あとが楽しめない気...
2026/1/12 15:58,ネットバンキング,名無し,1分,0,3,0,0,2.206,0.0,0.0,1.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212101,至急 ゆうちょ銀行のアプリから三井住友銀行のアプリに今日の午前2時に送金したのですがまだ反映されていません 口座番号なども確認しましたがあっています 流石に時間かかりすぎだと思うのですがこれは普通でし...
2026/1/12 15:58,ゲーム,gwd********,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212100,ログを打つと縦になるは？ 直せないんでしょうか？ 横にならないと時計も見えないですが
2026/1/12 15:58,デンタルケア,1151365161,1分,0,2,0,0,1.471,0.0,0.0,0.85,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212099,高三女子です。 私は昔からすきっ歯がコンプレックスです。しかも中〜重度のすきっ歯なのですが親はすきっ歯は歯並びいい証拠だと言ってすきっ歯の矯正は不要と考えています…。私はすきっ歯のせいで人前で笑う時す...
2026/1/12 15:58,大学受験,1252256657,1分,0,3,0,0,2.206,0.0,0.0,1.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212098,早稲田が低く見られるのは就職予備校で医学部もなく、研究水準も小保方晴子でわかるように、かなり低いからですか。
2026/1/12 15:58,英語,a8f79fdbf,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212096,アマゾンの英語から日本語にしたいんだけど
2026/1/12 15:58,ゲーム,あ,1分,1,2,0,0,1.471,50.0,0.03,22.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212097,原神の赤砂の石板の文字を全て浮かばせることができました。 最高ランクでしか空けられない扉ってどこにありますか？
2026/1/12 15:58,固定電話,ued********,1分,2,1,0,0,0.735,200.0,0.0,42.8,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212095,自宅の固定電話の電話機を交換した後、使えるかどうかテストのためにスマホから電話をかけてみたりするのは普通ですよね。 今日(1月12日)の午前中、自宅の固定電話の古い電話機を処分するとともに、新しい電話...
2026/1/12 15:58,恋愛相談,cd3bb5ff5,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212094,お昼に雑炊？おじや？みたいなの作って食ってました。 ちょうど彼女が家にそれ食べてるの見て 「体調悪いの？」 って心配されたんですが単純に雑炊みたいなのが好きでよく食べてるだけです。 お鍋の〆や体調悪い...
2026/1/12 15:58,大学受験,cdb8e986d,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212093,あと14日後に一般入試が始まるのですがやっと過去問で合格最低点を越えることができました。ですけど得点調整とかで実際は10〜20点多く取らないと受からないですよね？ 英語が62点、国語が72点、日本史が...
2026/1/12 15:58,恋愛相談、人間関係の悩み,c38868483,1分,1,2,0,0,1.471,50.0,0.03,22.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212092,成人式後の出来事について質問です。 私が友達と2人で式が終わったあとに話していると、男子が1人で近づいてきて「2人で一緒に写真撮ろう」と言ってきました。 その子は小学生の頃に私のことが好きという噂があ...
2026/1/12 15:58,本、雑誌,b760c88d0,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212091,本を探しています 子供の頃(1990年前後)に読んでいた本なので、あまり覚えていません。 ・主人公は女の子 ・バレンタインデーのためにお店にチョコレートを見にいく ・店員さん？になって？チョコレートを...
2026/1/12 15:58,携帯電話キャリア,hosi,1分,0,2,0,0,1.471,0.0,0.0,0.85,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212090,携帯代を先週の木曜日に払いましたが、auアプリではまだ未払となっています。 お問い合わせしたほうがいいのでしょうか？
2026/1/12 15:58,占い,aff130930,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212089,きつねの四柱推命というサイトで運勢を調べた所、時柱（晩年（50後半〜）、最悪の運勢が出ました。全部✕でした。 今までも確かに家庭や仕事思い通りにいくことはあまりありませんでしたが 晩年健康などに自信が...
2026/1/12 15:58,数学,まくまく(お餅ver),1分,1,2,0,0,1.471,50.0,0.03,22.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212088,Xさんが今までに受けたテストの平均点は77点だった。 今回のテストで38点をとったので、平均点が3点下がったという。 Xさんが今までに受けたテストの回数(今回のテストを含まない)を求めてください。
2026/1/12 15:58,お笑い芸人,GA GA,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212087,百戦錬磨のーって言ってた芸人誰でした？あれはネタですか？
2026/1/12 15:58,日本映画,ジャイアントおば,1分,0,2,0,0,1.471,0.0,0.0,0.85,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212085,今日は映画を観てきました。 五十年目の俺たちの旅です。 7年ぶりの映画です。前回は翔んで埼玉に騙されましたが今回はいろいろネットをみてつまらないだろうと予測し期待せずに映画館へ向かいました。 結果はと...
2026/1/12 15:58,女性アイドル,すーぷちゃん,1分,0,3,0,0,2.206,0.0,0.0,1.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212084,地下アイドルの推しへのプレゼントについて相談です。 成人祝いとして渡すものを考えています。 予算は3000円前後で、 このプレゼントとは別に、推しの好きなキャラクターのぬいぐるみキーホルダーも一緒に渡...
2026/1/12 15:58,政治、社会問題,bkf********,1分,0,1,0,0,0.735,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212082,関口宏さんが総理大臣時代の安倍晋三さんに「国民は安倍さんがやろうとしている憲法9条改正を本当にやったら日本は軍事力が強くなって昔の日本に戻るということをきちんと勉強して知ってますよ！ 」と批判したのは...
2026/1/12 15:58,恋愛相談、人間関係の悩み,xgd********,1分,1,2,0,0,1.471,50.0,0.03,22.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212083,好きな人とのラインについての質問です。ネットでおいしそうな店を見つけてリンクを送ったら食べに行こうと返信が来ました。自分は行こうとだけ返信しました。 詳しい日程を決めることなく会話が終わったのですが、...
2026/1/12 15:58,恋愛相談、人間関係の悩み,あいうえお,1分,0,2,0,0,1.471,0.0,0.0,0.85,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212081,今日初詣に行き、恋みくじをひきました。 私には片想いしてる男子がいます。 私はおみくじに書いてあることを信じてしまいやすい性格で、かなりまにうけてしまうのですが… 今日ひいたおみくじで衝撃を受けた内容...
2026/1/12 15:58,インターネットショッピング,bb899540f,1分,0,3,0,0,2.206,0.0,0.0,1.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212079,マイファンズについて質問です。 解約し忘れたプランがあったのでログインして解約しようとしたのですがパスワードを忘れていたのでパスワードを変更しようと思ったのですがパスワード変更のメッセージが来ません迷...
2026/1/12 15:58,アルバイト、フリーター,しつもん,1分,2,2,0,0,1.471,100.0,0.01,43.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212078,4月から高校生です 時給や稼ぎがよい、オススメのバイトありますか泣 できれば交通費支給もあると嬉しいです、、 やはり飲食のバイトが1番稼げるのでしょうか
2026/1/12 15:57,アニメ,musimusi,2分,1,1,0,0,0.424,100.0,0.0,15.18,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212077,スマイルプリキュアで、一番推しのプリキュアは誰ですか？
2026/1/12 15:57,芸能人,ter********,2分,0,3,0,0,1.271,0.0,0.0,0.89,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212076,よーく見ると。 鈴木愛理はどうですか？
2026/1/12 15:57,恋愛相談、人間関係の悩み,1051753951,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212075,大学の体育会運動部で主将を務めることになった者です。主将になってまだ日が浅いのですが、現在かなり悩んでいます。 私の代は人数が少なく、同期の中で主将候補とされていたのは2人しかいませんでした。その中で...
2026/1/12 15:57,超常現象、オカルト,ca2f38726,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212074,怪奇現象？ 記憶が曖昧ですが｡｡ 私が小6の時に行った修学旅行の時に泊まったホテル三日月で起きた出来事です 部屋班の3人で怖い話を夜中の1~3時くらいにしていたら、部屋の前の長い廊下を誰かが走っている...
2026/1/8 22:22,日本映画,1152829203,89時間37分,12,50383,10,74,9.369,0.02,468.45,10.08,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324085614,映画でっちあげについて質問です。 実話と聞いたのですが、実際に他の生徒に聞いたら分かるものではないのでしょうか？
2026/1/2 19:02,テーマパーク,dmo********,236時間57分,4,13335,1,50,0.938,0.03,31.27,1.06,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10323870165,1月12日にディズニーランドへ行くのですが、浦安市の成人式がランドであるらしく混雑具合を知りたいです。アトラクション中心に回りたいのですが、人は多くてもアトラクションにはあまり影響ないですかね？ 女性...
2026/1/12 13:19,大学受験,a8ea7d153,2時間40分,9,2346,7,14,14.63,0.38,38.5,24.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324207319,神奈川大学の給費生試験・一般免除両方落ちました。 国際日本学部国際文化交流学科を志望していて去年の合格最低点を見ていたので自己採点したところ受かるかもなと思っていたのですがまったく合格最低点に届いてお...
2026/1/8 19:32,大学受験,あかさたな,92時間27分,3,30257,5,74,5.454,0.01,545.4,5.97,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324079059,この共通テスト成績請求番号の最後の一桁が受験票のどこにも書いてなくて困ってます。 何を入力すればいいんでしょうか
2026/1/10 0:27,政治、社会問題,qsefthuk,63時間32分,17,16885,12,337,4.429,0.1,44.29,7.62,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324121554,なぜ今、衆議院解散をするのですか？
2026/1/3 18:21,飲食店,aea7de50d,213時間38分,15,41822,9,73,3.263,0.04,81.58,3.56,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10323902570,マクドナルドからスパチキが消えるのですが、その理由はなんだと思いますか？店側の利益が少ないからですかね？
2026/1/10 11:53,スマホアプリ,ito********,52時間6分,6,19104,0,46,6.111,0.03,203.7,6.65,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324131724,最強トレーナーのアプリついてです。 アプリをダウンロードして、アプリを開きアップデートまでしてしまいました。 その後の利用規定は同意まではしていませんが、アップデートしたことにより何か情報を抜き取られ...
2026/1/10 18:05,日本映画,1149916102,45時間54分,1,5144,2,19,1.868,0.02,93.4,2.16,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324142850,映画「でっちあげ」について質問です なぜ最後に向井市が氷室家に賠償金（？）を支払わないといけなかったのですか？ 一審と二審何がどうなったのか？？？？ 終わりがもう少し…もう少しだけ違う演出が良かったな...
2026/1/4 1:47,iPhone,c3448e7a6,206時間12分,2,21068,0,20,1.703,0.01,170.3,1.76,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12323917407,今iwaraを開こうとしたらThis page doesn't seem to exist.It looks like the link pointing here was faulty. Maybe...
2026/1/12 13:51,大学受験,1251480824,2時間8分,3,561,0,1,4.371,0.53,8.25,5.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324208272,至急！神奈川大学の給費生試験の結果が怖くて見れません。もう絶対落ちてます。ここで終わらせるつもりもないし、共テと私大に向けて勉強もちゃんとしています。 けど給費生試験のためにも一応頑張ったから、落ちて...
2026/1/12 15:57,恋愛相談、人間関係の悩み,匿名,2分,1,3,0,0,1.271,33.33,0.04,15.77,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212073,令和ですがザ平成みたいな髪型するのはどう思いますか？ 最近はわりとウルフや平成っぽいスタイル再評価されてる気がして… 画像は昔の山田涼介くんの髪型です。
2026/1/12 15:57,ゲーム,jun********,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212072,信長の野望 真戦で間違えて帰城ボタン押しちゃった場合、 どうしたら、撤退をキャンセルできますか？？
2026/1/12 15:57,生き方、人生相談,acr********,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212070,普通に被害者救済をしないのは 理不尽過ぎるのでは？
2026/1/12 15:57,賃貸物件,b39bdc6e0,2分,0,6,0,0,2.542,0.0,0.0,1.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212071,【急募】賃貸住宅の修繕、トラブルについて 築年数37年、住んで6年10か月になります。 ベッドの買い替えに伴い、マットレスを移動したところ床と壁に隙間があるのを発見しました。 上記内容で管理会社に問い...
2026/1/12 15:57,自動車,s,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212068,2016年式のNboxでcarplayが使えるやつはありますか？
2026/1/12 15:57,職場の悩み,c63f0ef2b,2分,0,6,0,0,2.542,0.0,0.0,1.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212066,ぼくの友だちで、10年保育士している友だちがいるんですけど、その友だち、まだ管理職には就いてないんですけど、10年も長く勤めてたら、仕事量膨大に増えたり、後輩を指導することが多くなったりするんですか？
2026/1/12 15:57,タブレット端末,a74c41559,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212067,１２インチのタブレットでオススメありませんか？ ２万円くらいでAndroid13以降で考えてます。 OUKITEL OT5が条件的にぴったりだったのですがAmazonでも売り切れてしまってたので…。
2026/1/12 15:57,恋愛相談、人間関係の悩み,非表示,2分,0,4,0,0,1.695,0.0,0.0,1.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212064,イケメンで性格もいい（優しすぎるとかじゃなくてほどよく真面目でノリもいい）なのに今まで一度も彼女できたことないって大学3年生がいるんですが本当でしょうか？ 本人は身長の低さを気にしてましたがかなりイケ...
2026/1/12 15:57,鉄道、列車、駅,1251269646,2分,1,4,0,0,1.695,25.0,0.07,16.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212065,新宿駅の質問です。 小田急線からJRの東口に行きたいのですがJR内を通り抜けできますか？ 以前は出来たのですが、現在はどうなっていますか？ また、以前はJRの東口に小田急線の券売機がありJRを通り抜け...
2026/1/12 15:57,格闘技、武術全般,赤ずきん猫,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212063,屋外での護身の場面で、格闘家とナイフを持ったウサイン・ボルトならどちらが脅威ですか？
2026/1/12 15:57,飲食店,bcf4a8a83,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212062,赤羽でおすすめのバー教えて欲しいです。しっとりとした大人の雰囲気のバーではなく、わいわいとしたスナックよりのバー教えてください。できればカラオケやダーツ、チンチロしたい
2026/1/12 15:57,メルカリ,夜神月,2分,1,9,0,0,3.813,11.11,0.34,17.56,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212060,大至急 メルカリでゴンとキルアの偽物のぬーどるストッパーを購入してしまいました… ゴンとキルアのぬーどるストッパーは偽物が出回ってるとよく聞くので騙されないようにちゃんとフィギュアの箱の写真がある新品...
2026/1/12 15:57,商品の発送、受け取り,1150372954,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212061,TEMUというアプリって危険だったり危なかったりしますか？ 商品を購入の際、住所などの個人情報を入力したのですが、抜かれたりなどの可能性とかありますか？
2026/1/12 15:57,大学受験,。,2分,1,5,0,0,2.119,20.0,0.11,16.37,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212059,通信制高校（N高）から他校への転入について 大学進学を目指して受験勉強をしている者です。 14歳から現在（高2）まで引きこもりの状態が続き、受験を経験していないため、 入試制度や社会について分からない...
2026/1/12 15:57,伝統文化、伝統芸能,XDr2,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212058,ツイッターで見たのですが、某太鼓のショーとは何ですか？ どうやらイケメンの演者が出て、最後には花魁が出てくるそうなのですが
2026/1/12 15:57,Excel,1052939233,2分,2,4,0,0,1.695,50.0,0.03,30.95,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212057,エクセルで分散分析は、どのようにやりますか？ 教えてください。
2026/1/12 15:57,総合格闘技、K-1,真衣,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212056,朝倉未来選手がもし PRIDEに出ていたら 何階級も制覇して 無敵の王者で無双していた とおもいませんか
2026/1/12 15:57,ヒト,Y.F,2分,1,2,0,0,0.847,50.0,0.02,15.48,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212055,人間ってこういう例えはあまりしたくないですが、燃費が悪いですよね？ 1日3回も燃料補給しないといけないわけですから。しかも常に満タンにして。進化の過程でもっと燃費が良くなる方向に進むなかったのには何か...
2026/1/12 15:57,ピアノ、キーボード,Umatasene2015,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212054,私はどうもスタンウェイの音が好きになれないのですがなぜあれが世界一のピアノなのでしょうか?
2026/1/12 15:57,パソコン,b6667c5f,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212053,"モニターに詳しい方に質問なのですがDell AW2525HM-A 24.5インチ Alienware ゲーミングモニター(無輝点5年保証/FHD/IPS,非光沢/DP 1.4×1, HDMI×2/sR..."
2026/1/12 15:57,恋愛相談、人間関係の悩み,；；,2分,2,16,0,0,6.779,12.5,0.54,34.52,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212050,恋愛相談です！ 先日、お姉ちゃんの友達からドライブデートに誘われて行ってきました！その人とは地元の飲みの場とかでよく見かけてはいたんですけど話したことがなくてやっとドライブで人見知りする自分にとっては...
2026/1/12 15:57,パソコン,1153037580,2分,0,6,0,0,2.542,0.0,0.0,1.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212051,最近パソコンが起動中よく落ちるのですが有線キーボードを接続していなかったら落ちません。ですが接続した瞬間パソコンが落ちます。 キーボードはAmazonで買ったGProのメカニカルキーボードを使っていま...
2026/1/12 15:57,画像処理、制作,1151606763,2分,0,1,0,0,0.424,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212049,イラストについて質問です ある程度画面を離すと、線画が画像のような途切れたような線になってしまうのですがなぜでしょうか？ キャンバスサイズ2500px、bpi350、ブラシサイズ0.3（筆圧感知100...
2026/1/12 15:57,オンラインゲーム,非公開,2分,0,2,0,0,0.847,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212048,原神の、予告番組の日程とかガチャ更新とかのスケジュールのってるサイトとかってないんですか?
2026/1/12 15:57,競馬,ゲソウマ,2分,0,4,0,0,1.695,0.0,0.0,1.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212046,みなさん京都12レースやりますか？
2026/1/12 15:57,病気、症状,b73439e55,2分,0,3,0,0,1.271,0.0,0.0,0.89,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212043,うさぎ跳び何回ぐらいしたら膝痛めますか？
2026/1/12 15:57,女性アイドル,シャア・アズナブル,2分,1,4,0,0,1.695,25.0,0.07,16.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212042,元AKB福留光帆さんの発言どう思いますか？ 「電源が入っているマイク持ったことない」 との発言です。 私はふ～ん。としか思わなかったです。
2026/1/12 15:57,性の悩み、相談,lD非公開,2分,0,3,0,0,1.271,0.0,0.0,0.89,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212044,大きさ比べた事ありますか？
2026/1/12 15:57,留学、ホームステイ,ラベンダー畑,2分,0,5,0,0,2.119,0.0,0.0,1.49,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212041,ホームステイ先へのお土産について質問です。高校1年生男です。ステイ先はカナダで構成はシングルマザー、息子（9歳）となっており初めての受け入れだそうです。 とりあえず茶葉詰め合わせのようなものを持ってい...
2026/1/12 15:57,職場の悩み,kir********,2分,1,7,0,0,2.966,14.29,0.21,16.96,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212040,扶養内パートの有給と退職についてです。 4年近く同じ職場でパートとして働いていました。妊娠し、突然始まった吐きつわり等で2ヶ月以上仕事を休んでいます。 妊娠5ヶ月になった今でも嘔吐が止まらず動ける状態...
2026/1/12 15:57,鉄道、列車、駅,ipusacdik,2分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212038,鉄道について ÖBBの1116のインバーターは機器更新されていますか？
2026/1/12 15:57,中国語,李君,2分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212039,尽管埋藏千年，盘上那些比头发丝还细的描金纹路，却依然闪闪动人。它凝结西域匠心，承载大唐气象，见证丝路上技艺与美的共鸣。 绝美琉璃器➕全套茶具，法门寺地宫一开就是半个盛唐 法门寺地宫一次出土了20件琉璃...
2026/1/12 15:56,パート,cb37c150e,3分,3,9,0,0,2.679,33.33,0.08,36.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212037,パートの30分前出勤について。 この度ご縁があり、希望する曜日と時間でパートとして採用を頂きました。 昨日出勤日の再確認の電話があり、その際に「では当日、8時30分には来てください」と言われ電話が終わ...
