質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭
2026/1/12 16:11,インターネットショッピング,Koki,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212524,海外サイトからの購入について質問です。 ２ヶ月ほど前のブラックフライデーで、サイト内商品がものすごく安くなっていたので、一度に大量に注文を入れました。 サプリメントを注文したのですが、税関から動かず、...
2026/1/12 16:11,病気、症状,a2d1f581b,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212522,梅毒だと思うのですが、どう思いますか？ ニキビのようなものが出来てしまいました。 しこりなようなもので、痛みはちゃんと触れば痛く。 ニキビを潰した時に血が混ざったような膿がでてきました。その後は少し透...
2026/1/12 16:11,自動車,uir********,1分,2,1,0,6,0.555,200.0,0.0,100.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212523,高速道で長いトンネルを走っていると、いまだにGPS信号が失われました とカーナビが解除され、スマホの電波も無くなりますが、なんとかならならないものでしょうか？ 各キャリアが電線ケーブル引っ張ればいい問...
2026/1/12 16:11,中古マンション,hid********,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212521,マンションの『レンジフード』の清掃について。 普段、自分で分解して、中まで掃除しないし、たまに『油が切れた』様な異音がするので、プロの業者に頼もうかと思います。 . 今まで、一度も利用した事がなく、詐...
2026/1/12 16:11,クラシック,月亮鼠,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212520,マーラーの交響曲について質問です。 著名な作曲家で声楽を取り入れるなど興味深い作品もありますが、どれも長大な作品ばかりで、まともに聴いたのは第１番「巨人」だけです。個人的にはどんなに素晴らしい作品でも...
2026/1/12 16:11,メンズ全般,1253179394,1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212519,自意識過剰すぎるかもしれないですが、相談させてください。 先日ハーレーダビッドソンのダブルライダースを買いました。 後で気になったのが、街着としてはいかがなものでしょうか？？ すれ違った人に、あっハー...
2026/1/12 16:11,家族関係の悩み,m-_-,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212518,祖母が嫌いです。私は父と母で現在暮らしていて、そこに父方の祖母が同居している感じです。嫌いな理由は色々ありますが、まず価値観や生活があいません。 家の掃除など全くしないのにキッチンや洗面所、お風呂など...
2026/1/12 16:11,大学受験,ふう,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212517,大学受験について。 第一志望の大学の入試が今月にあるのですが、滑り止めの大学も受けたほうがいいですか？ 滑り止めで考えていた大学の入試は来月にあります。 ですが親と話し合った結果、もし第一志望に落ちて...
2026/1/12 16:11,コミック,061853,1分,0,4,0,0,2.219,0.0,0.0,1.43,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212516,呪術廻戦 宿儺は何を飲み込んだんですか？ 28巻63ページ
2026/1/12 16:11,模型、プラモデル、ラジコン,oje********,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212515,プラモデルのようなものが筒に入って販売されていたおもちゃの名前が思い出せず、わかる方居たら教えてください。 確か蓋に頭部分が付いていたのと、ガンダムの様なヒーロー系ではなく怪物みたいな感じでした。 小...
2026/1/12 16:11,数学,facebook,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212514,数学の問題です。 山田君の家から田中さんの家まではakm離れている。いま2人の家の間を行きは時速15km、帰りは時速12kmの速さで自転車で往復した。このとき。自転車の平均の速さを求めよ という問題が...
2026/1/12 16:11,サッカー,1152608310,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212513,高校サッカー決勝 神村学園3-0鹿島学園 試合前からなんとなく分かってましたけど、かなり実力差大きかったですよね？ 鹿島学園も単発では長身選手に頭で合わせたりと、好機をつくってましたけど、全体的な完成...
2026/1/12 16:11,大学受験,学生,1分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212512,急募 東北学院大学法学部を一般と共テ利用で受けるんですけど志望理由書って一般用と共テ用で2枚必要ですか？
2026/1/12 16:11,病気、症状,匿名,1分,1,4,0,0,2.219,25.0,0.09,19.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212511,お腹が弱いのって治りますか？ 1日でも脂質が多いものを食べると数日体調不良が続き胃の不快感に襲われ夜中に気持ち悪さで何度も目覚めてしまいます…
2026/1/12 16:11,ゲーム,1252356578,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212510,イーフトのデビィ4でなかなか勝てずに沼っています。ここ2試合で3失点してまったら、点もなかなか取れません。失点しにくくなる方法や崩し方なども教えてください。 あとフォーメーションや人選で変えた方がいい...
2026/1/12 16:11,中学数学,a5e526ff1,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212509,中3数学 3の（2）の解き方を教えてください！
2026/1/12 16:11,病気、症状,uid********,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212506,心因性の腰痛と診断を受けていますが、 筋肉か靭帯か神経かなにか物理的に何か起こっているように 痛みや違和感を感じるんですが、 心因性の腰痛というのは、 心因性なのに、物理的になにか起こっているように ...
2026/1/12 16:11,恋愛相談、人間関係の悩み,cd7eedbf8,1分,0,4,0,0,2.219,0.0,0.0,1.43,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212507,どなたか聞いてください。私の母は中国人なのですが、娘の私から見ても普段からよく頑張っていますし日本語も出会ってきた中国人の中ではかなり上手い方だと思っています。普段は礼儀や人当たりもいい方です。 昨日...
2026/1/12 16:11,アニメ,1253017664,1分,0,4,0,0,2.219,0.0,0.0,1.43,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212508,宇宙戦艦ヤマトとガンダムRX-78-2とエヴァンゲリオン初号機 が戦ったらどんな感じになりますか？あとどれが最終的に勝つと思いますか？
2026/1/12 16:11,釣り,あなぼん（・(ｪ)・）,1分,2,6,0,0,3.329,33.33,0.1,37.82,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212504,めかじきの切り身ってさらに薄くなりましたよね。 これで3切れ890円とかです。とても手が出せませんか？ 俺はよう、自分で海に潜ってめかじき仕留めて丸ごと食うよ。
2026/1/12 16:11,資産運用、投資信託、NISA,agurnks,1分,1,2,0,0,1.11,50.0,0.02,18.56,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212505,nisa初心者です。 最初は毎月定額で積み立てて行こうと方針を決めたはずなのに、youtuberさんやネット民の言う「年初一括がいい」みたいな言葉に惑わされています。 はっきり言って自分がブレブレです...
2026/1/12 16:11,家族関係の悩み,1150782204,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212503,現在妊活中で、一度流産した経験もあり、体にストレスを与えない方がいいということで月4万の稼ぎでパートで働いてます。 休みの日は本当にすることなくて、頭おかしくなります。『別に今お腹に子供もいるわけじゃ...
2026/1/12 16:11,掃除機、洗濯機,nrm********,1分,0,5,0,0,2.774,0.0,0.0,1.78,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212502,給水ホースと蛇口の接続部分？の穴から水が漏れます。どこを直せば良いのでしょうか？ 洗濯機は本日届いたばかりで、給水ホースを繋げる作業は業者の方にやっていただきました。設置していただいた数時間後にポタポ...
2026/1/12 16:11,グラビアアイドル,1052557822,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212501,このグラビアアイドルは誰か分かりますか？
2026/1/12 16:11,観光地、行楽地,1151372715,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212500,【2026年GWにオススメの旅行先について】 私は23歳の社会人です。 まだ時期尚早かとは思いますが、彼女とのゴールデンウィークの旅行先に悩んでいます。 国内、カップル向けでおすすめの旅行先がありまし...
2026/1/8 22:22,日本映画,1152829203,89時間50分,12,50902,10,74,9.442,0.02,472.1,10.15,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324085614,映画でっちあげについて質問です。 実話と聞いたのですが、実際に他の生徒に聞いたら分かるものではないのでしょうか？
2026/1/2 19:02,テーマパーク,dmo********,237時間10分,4,13562,1,51,0.953,0.03,31.77,1.08,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10323870165,1月12日にディズニーランドへ行くのですが、浦安市の成人式がランドであるらしく混雑具合を知りたいです。アトラクション中心に回りたいのですが、人は多くてもアトラクションにはあまり影響ないですかね？ 女性...
2026/1/12 13:19,大学受験,a8ea7d153,2時間53分,9,2549,8,19,14.666,0.35,41.9,24.99,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324207319,神奈川大学の給費生試験・一般免除両方落ちました。 国際日本学部国際文化交流学科を志望していて去年の合格最低点を見ていたので自己採点したところ受かるかもなと思っていたのですがまったく合格最低点に届いてお...
2026/1/8 19:32,大学受験,あかさたな,92時間40分,3,30372,5,74,5.462,0.01,546.2,5.98,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324079059,この共通テスト成績請求番号の最後の一桁が受験票のどこにも書いてなくて困ってます。 何を入力すればいいんでしょうか
2026/1/11 7:28,サッカー,sup********,32時間44分,3,1236,1,6,0.629,0.24,2.62,0.85,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324162401,高校サッカーの鹿児島の神村学園ってほとんど県外出身者なんでしょうか？
2026/1/10 0:27,政治、社会問題,qsefthuk,63時間45分,17,16962,12,341,4.434,0.1,44.34,7.64,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324121554,なぜ今、衆議院解散をするのですか？
2026/1/3 18:21,飲食店,aea7de50d,213時間51分,15,41900,9,73,3.265,0.04,81.62,3.56,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10323902570,マクドナルドからスパチキが消えるのですが、その理由はなんだと思いますか？店側の利益が少ないからですかね？
2026/1/10 11:53,スマホアプリ,ito********,52時間19分,6,19187,0,46,6.111,0.03,203.7,6.64,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324131724,最強トレーナーのアプリついてです。 アプリをダウンロードして、アプリを開きアップデートまでしてしまいました。 その後の利用規定は同意まではしていませんが、アップデートしたことにより何か情報を抜き取られ...
2026/1/10 18:05,日本映画,1149916102,46時間7分,1,5212,2,19,1.883,0.02,94.15,2.18,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324142850,映画「でっちあげ」について質問です なぜ最後に向井市が氷室家に賠償金（？）を支払わないといけなかったのですか？ 一審と二審何がどうなったのか？？？？ 終わりがもう少し…もう少しだけ違う演出が良かったな...
2026/1/4 1:47,iPhone,c3448e7a6,206時間25分,2,21128,0,20,1.706,0.01,170.6,1.76,回答受付が終了しました,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12323917407,今iwaraを開こうとしたらThis page doesn't seem to exist.It looks like the link pointing here was faulty. Maybe...
2026/1/12 16:11,数学,cd6ebdd2e,1分,2,12,0,0,6.658,16.67,0.4,39.97,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212497,中3です。 Yの求め方を教えてください
2026/1/12 16:11,懸賞、くじ,あ,1分,2,1,0,0,0.555,200.0,0.0,36.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212498,一番くじオンラインのダブルチャンスの景品の送料って、いつどこで支払うんですか？
2026/1/12 16:11,インターネットサービス,a88973703,1分,0,1,0,0,0.555,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212499,ガールズちゃんねるって 画像出さないと投稿できないのですか？
2026/1/12 16:11,プロ野球,c63f0ef2b,1分,1,3,0,0,1.664,33.33,0.05,18.91,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212496,大谷翔平って、芸能人よりも稼いでるの？
2026/1/12 16:11,病気、症状,1251436946,1分,0,2,0,0,1.11,0.0,0.0,0.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212495,胃カメラ・大腸カメラ異常なしでも、スキルス胃がんなどが不安です 30代男性です。 ここ最近、以下の症状が続いていて強い不安があります。 ・微熱が出ることがある ・目眩（気のせいかもしれません） ・食欲...
2026/1/12 16:11,年中行事,非公開,1分,0,3,0,0,1.664,0.0,0.0,1.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212493,【至急】振袖について。高校生です。成人式で着る振袖で、高校生の時に写真を撮った。と先輩が言っていたのですが、これってみんな撮ってるんでしょうか？？ 撮った方がいいですかね、、？あとから撮ればよかったと...
2026/1/12 16:10,運転免許,ろーどばいかー,2分,0,5,0,0,1.784,0.0,0.0,1.31,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212492,先日、埼玉県の指定教習所で卒業検定を合格し、本免学科試験の予約をしました。 その際に、卒業証明書番号を入力しましたが、第〇〇号の数字のみを入力してくださいとなっていたので、8のみを入力して予約をしてし...
2026/1/12 16:10,アニメ,22222,2分,0,1,0,0,0.357,0.0,0.0,0.26,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212491,ダンダダンについての質問です。作品に対してネガティブな感情がある質問なため、閲覧の際はご注意ください。 アニメダンダダンの1話を見たのですが、この時点でかなり苦手な作品だと思ってしまいました。 ・主人...
2026/1/12 16:10,カラオケ,aae246aaf,2分,0,2,0,0,0.714,0.0,0.0,0.53,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212490,新潟県春日山駅周辺でカラオケのできる赤提灯的な飲み屋さんはありますか？ プラザホテル近くなら有り難いのですが… よろしくお願いします。
2026/1/12 16:10,大学受験,S.Y,2分,1,7,0,0,2.498,14.29,0.17,14.99,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212489,こんにちは。 英単語が１語一訳ではなく、沢山訳が載っていいる単語集があれば是非教えてください。 掲載数も圧倒的なものが良いです！ また、英文法問題集では最難関でマニアックで定評のある参考書があればお待...
2026/1/12 16:10,サッカー,ele********,2分,0,3,0,0,1.07,0.0,0.0,0.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212488,あのさ、数年数十年振りに「高校サッカー」テレビで今観ました。 高校サッカーのテーマ曲、変わった？？？？？？？？ たとえ曲は同じでもアレンジされてるよね！？
2026/1/12 16:10,サッカー,gia********,2分,0,0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212487,Jリーグ参入2年目の今季J2初昇格の栃木シティは選手補強でサッカー好きの人なら割と知ってる選手を結構獲得してる印象ですがそんなに資金力があるチームなんですか？
2026/1/12 16:10,音楽,c9561c863,2分,0,2,0,0,0.714,0.0,0.0,0.53,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212486,みなさん、2025【地獄先生ぬーべー】で第一話で戦っているこのサウンドトラックはなんという曲ですか？ https://m.youtube.com/shorts/xPJG-McexGE
2026/1/12 16:10,恋愛相談,pkg********,2分,0,8,0,0,2.855,0.0,0.0,2.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212482,一番脈ありそうなのはどれですか？ (-ω- ?)1プリクラ撮るとき肩抱き寄せたら抱きついてくる。2ノリでキスしたらディープキスし返され｢キス上手だね｣と言われる。３一緒に二人きりでディズニーに行ってく...
2026/1/12 16:10,K-POP、アジア,a4747cf9a,2分,0,3,0,0,1.07,0.0,0.0,0.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212481,treasureのライブに参戦するのですがお聞きしたいことがあります。至急です！ 京セラに参戦するのですが私自身参戦するのが初めてで、ペンラver2を持っておらずライブ会場で買おうとおもっています。 ...
2026/1/12 16:10,年中行事,oy_********,2分,0,4,0,0,1.427,0.0,0.0,1.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212480,成人の日に、横浜市が日本最大級の成人式を行ったって言う話題がありましたが、東京の区より多いのにはびっくりしましたが、それなら横浜も区ごとに成人式をやったらいいと思いませんか？
2026/1/12 16:10,株式,まる,2分,0,3,0,0,1.07,0.0,0.0,0.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212479,主に個別銘柄での個人投資家の方にご質問です 現在M証券とN証券の2社を活用しておりますが 顧客数No.1 SBI証券は口座を持つ機会がありませんでした 情報収集の為にも3社目を開設するべきでしょうか。...
2026/1/12 16:10,テレビ、ラジオ,rom********,2分,0,3,0,0,1.07,0.0,0.0,0.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212477,2026年1月10日に群馬テレビで放送されたテレショップに出演されていたこの方の名前を教えて下さい。
2026/1/12 16:10,株式,1150839881,2分,0,6,0,0,2.141,0.0,0.0,1.58,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212476,SBI証券で一般口座から特定口座に変更したいと思っています。 以前、ネットで特定口座で手続きをしたと思っていたのですが、確認すると一般口座と表記されていました。特定口座に変更するために書類請求をしてい...
2026/1/12 16:10,Instagram,1252980848,2分,0,1,0,0,0.357,0.0,0.0,0.26,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212475,インスタのストーリーに返信ができないのですが、対処法はありますか？ 一瞬返信の欄が出てすぐに消えてしまいます。 アプリ自体を消してみても、ログインし直しても直りません。
2026/1/12 16:10,ゲーム,ななみん,2分,1,9,0,0,3.211,11.11,0.29,15.52,不明,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212473,ブロックブラストBlockBlast これもう無理？？？？教えてくださーい(；；)
2026/1/12 16:10,スロット,c1b9ec941,2分,0,2,0,0,0.714,0.0,0.0,0.53,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212474,至急！沖ドキブラックです。 1回目 456G REG456G → 480G 2回目 1G BIG481G → 540G 3回目 194G REG734G → 758G 4回目 51G REG809G ...
2026/1/12 16:10,交通事故,う,2分,2,8,0,0,2.855,25.0,0.11,28.4,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212471,交差点に入る際停止線に入るギリギリまで青ですぐ黄色になりましたそのまま通過したのですが後ろに警官のバイクがありましたこの後何かあるとかありますか？
2026/1/12 16:10,バラエティ、お笑い,sab********,2分,0,7,0,0,2.498,0.0,0.0,1.84,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212472,「孤独のグルメ」爺さんが何でもかんでも美味い美味いって食ってる番組を年末からやたら見かけますが何が面白い？
2026/1/12 16:10,iPhone,1253014178,2分,0,2,0,0,0.714,0.0,0.0,0.53,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324212470,iPhoneの機種変更しようか悩んでます 17にするか、Airか、次の新作を待つか...ってとこなんですが 中途半端な時期なんですが、次の新作を待つとなると auトクするプログラムでもう2年なので 新...
2026/1/12 16:10,サッカー,90098333,2分,0,5,0,0,1.784,0.0,0.0,1.31,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212469,Jリーグは基本的にお金を持ってる、都道府県のクラブが強いのに、高校サッカーは、青森県と鹿児島県と言う田舎の高校部活が強いのはなぜ？
2026/1/12 16:10,病気、症状,非公開,2分,1,4,0,0,1.427,25.0,0.06,14.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212468,マスクについたウイルスはどれくらいで死にますか？
2026/1/12 16:10,K-POP、アジア,みお,2分,2,4,0,0,1.427,50.0,0.03,27.35,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212467,2月の下旬にあるTXTのMOAコンって日本人でも行けるんですか？
2026/1/12 16:10,妊娠、出産,あ,2分,0,3,0,0,1.07,0.0,0.0,0.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212466,妊娠7週目です 少し動いただけでも疲れて寝てしまいます そんなものでしょうか…？
2026/1/12 16:09,法律相談,saj****,3分,0,1,0,0,0.263,0.0,0.0,0.21,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324212464,紀州のドンファンの裁判で、TVで報道がありましたが、有罪の場合は田辺市に全額、無罪は遺言書があるので、半額入るという事らしいですが、ドンファンの数十億の財産も本人の会社の債務整理をすると、 全額でも３...
2026/1/12 16:09,携帯型ゲーム全般,わをん,3分,0,3,0,0,0.789,0.0,0.0,0.62,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324212463,原神について イネファとコロンビーナのモチーフはどちら優先ですか？ 2人とも無凸確保を予定しています
2026/1/12 16:09,宗教,、,3分,0,2,0,0,0.526,0.0,0.0,0.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324212462,原神について質問です。 金珀・試作の凸が全然進まないのですが、どこで入手できますか？
2026/1/12 16:09,パソコン,bd9032e99,3分,0,5,0,0,1.315,0.0,0.0,1.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324212461,ハードオフのジャンクデスクトップPCのグラボ(例えばGTS560TIとかGTS645)とcorei5第10世代のIris Plusのグラフィックはどっちの方が高性能ですか？
