質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭
2026/1/11 16:07,住宅ローン,cha********,23時間58分,2,5,3,0,0.0,40.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324175865,住宅ローンの控除８年目なのですが、 年末調整の際に必要な提出書類を教えてください
2026/1/11 16:07,鉄道、列車、駅,ひみつ,23時間58分,0,5,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324175864,質問失礼します。 なぜJR北海道には、すぐ運転士になれる ドライバーコースがあるのでしょうか？ 鉄道...
2026/1/11 16:07,Yahoo!知恵袋,a5ce8e5a7,23時間58分,0,1,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324175863,daydayの結構前の回ってどこかで見れないですか？
2026/1/11 16:07,アニメ,1150989441,23時間58分,0,4,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324175862,このアニメキャラは誰ですか？
2026/1/11 16:07,メイク、コスメ,非公開ID,23時間58分,0,2,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324175861,コスメすきの方に質問です。 おすすめのチークはなんですか？
2026/1/11 16:07,ご近所の悩み,非公開,23時間58分,0,6,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324175860,近所の小学3年の男子が 道路で大声で遊んでうるさいです 窓閉めても会話内容聞こえます 小学何年ぐらい...
2026/1/11 16:07,鉄道、列車、駅,c74284377,23時間58分,0,2,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324175859,桑名駅から木曽三川公園に行く方法はなにがありますかね
2026/1/11 16:07,運転免許,1149679984,23時間58分,0,6,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324175858,運転免許証の住所変更をずっとやっていなかったんですけど今更住所変更すると罰金になりますか？1.2年か...
2026/1/11 16:07,オーディオ,1150441662,23時間58分,0,1,3,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324175857,マイク環境について質問です。 現在SHUREのMV7Xを買おうか考えています。 ミキサーはAmazo...
2026/1/11 16:07,コミック,jos********,23時間58分,1,5,3,0,0.0,20.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324175855,ジョジョの第2部のカーズは、7部以降の世界が一巡した後も姿形変わらずにどこかにいるってことですよね？
